time (UTC),airtemp_avg (degC),qc_airtemp_avg,baro_pressure (hPa),qc_baro_pressure,rh (%),qc_rh,"rain (mm, unreliable)",qc_rain,winddir (deg from),qc_winddir,windspeed_avg (m/s),qc_windspeed_avg,windspeed_max (m/s),qc_windspeed_max,par_avg (?mol of photons m-2),qc_par_avg,lower_par (?mol of photons m-2),qc_lower_par,upper_par (unreliable),qc_upper_par
8/5/2023 9:00,15.16,0,1020.4,0,91.1,0,0,0,298.9,0,1.111,0,1.733,0,0,0,2998,4,7999,4
8/5/2023 9:05,15.21,0,1020.433,0,91,0,0,0,316.9,0,0.906,0,1.433,0,0,0,2997,4,7999,4
8/5/2023 9:10,15.14,0,1020.462,0,91,0,0,0,315.5,0,0.697,0,1.233,0,0,0,2995,4,7999,4
8/5/2023 9:15,15.12,0,1020.4,0,91.2,0,0,0,280,0,0.325,0,0.833,0,0,0,2994,4,7999,4
8/5/2023 9:20,15.19,0,1020.372,0,91.1,0,0,0,247.5,0,0.513,0,0.8,0,0,0,2991,4,7999,4
8/5/2023 9:25,15.22,0,1020.32,0,91,0,0,0,208.1,0,0.785,0,1.333,0,0,0,2996,4,7999,4
8/5/2023 9:30,14.79,0,1020.4,0,90.5,0,0,0,124.4,0,1.58,0,2.199,0,0,0,2996,4,7999,4
8/5/2023 9:35,14.44,0,1020.483,0,91.2,0,0,0,150.8,0,0.907,0,1.766,0,0,0,2990,4,7999,4
8/5/2023 9:40,14.49,0,1020.41,0,91.9,0,0,0,212.4,0,0.382,0,0.633,0,0,0,3004,4,7999,4
8/5/2023 9:45,14.73,0,1020.39,0,91.9,0,0,0,254.9,0,0.501,0,0.833,0,0,0,3012,4,7999,4
8/5/2023 9:50,14.62,0,1020.357,0,91.4,0,0,0,319.4,0,0.674,0,1.733,0,0,0,3017,4,7999,4
8/5/2023 9:55,14.46,0,1020.4,0,91.7,0,0,0,321.5,0,0.534,0,1.166,0,0,0,3024,4,7999,4
8/5/2023 10:00,14.68,0,1020.4,0,92.3,0,0,0,248.2,0,0.375,0,0.666,0,0,0,3018,4,7999,4
8/5/2023 10:05,14.85,0,1020.325,0,92.1,0,0,0,257.6,0,0.353,0,0.6,0,0,0,3016,4,7999,4
8/5/2023 10:10,14.78,0,1020.347,0,91.5,0,0,0,303.6,0,0.246,0,0.866,0,0,0,3023,4,7999,4
8/5/2023 10:15,14.54,0,1020.4,0,91.5,0,0,0,353.5,0,0.063,0,0.5,0,0,0,3026,4,7999,4
8/5/2023 10:20,14.45,0,1020.318,0,91.6,0,0,0,340.6,0,0.001,0,0.033,0,0,0,3025,4,7999,4
8/5/2023 10:25,14.43,0,1020.3,0,92,0,0,0,338.2,0,0,0,0,0,0,0,3033,4,7999,4
8/5/2023 10:30,14.41,0,1020.3,0,91.4,0,0,0,162.2,0,0.799,0,1.299,0,0,0,3022,4,7999,4
8/5/2023 10:35,14.26,0,1020.3,0,92.4,0,0,0,175.4,0,0.884,0,1.2,0,0,0,3019,4,7999,4
8/5/2023 10:40,14.54,0,1020.3,0,92.6,0,0,0,192.3,0,0.247,0,0.766,0,0,0,3033,4,7999,4
8/5/2023 10:45,14.42,0,1020.3,0,91.5,0,0,0,69.12,0,0.407,0,1.333,0,0,0,3030,4,7999,4
8/5/2023 10:50,13.88,0,1020.3,0,91.5,0,0,0,336.9,0,0.969,0,1.366,0,0,0,3030,4,7999,4
8/5/2023 10:55,13.98,0,1020.338,0,92.9,0,0,0,323.7,0,0.88,0,1.299,0,0,0,3038,4,7999,4
8/5/2023 11:00,14.38,0,1020.465,0,93.1,0,0,0,301.8,0,1.029,0,1.399,0,0,0,3042,4,7999,4
8/5/2023 11:05,14.61,0,1020.5,0,92.8,0,0,0,263.6,0,0.404,0,1.066,0,0,0,3040,4,7999,4
8/5/2023 11:10,14.46,0,1020.6,0,92.7,0,0,0,319.6,0,0.872,0,1.599,0,0,0,3038,4,7999,4
8/5/2023 11:15,14.51,0,1020.6,0,92.8,0,0,0,302.9,0,1.013,0,1.866,0,0,0,3042,4,7999,4
8/5/2023 11:20,14.48,0,1020.6,0,92.7,0,0,0,298.9,0,0.899,0,2.132,0,0,0,3038,4,7999,4
8/5/2023 11:25,14.46,0,1020.6,0,92.7,0,0,0,316.5,0,0.935,0,1.433,0,0,0,3045,4,7999,4
8/5/2023 11:30,14.01,0,1020.547,0,92.4,0,0,0,21.35,0,1.133,0,1.566,0,0,0,3036,4,7999,4
8/5/2023 11:35,13.98,0,1020.5,0,92.7,0,0,0,24.81,0,0.574,0,0.966,0,0,0,3032,4,7999,4
8/5/2023 11:40,13.89,0,1020.443,0,92.4,0,0,0,32.97,0,0.268,0,0.533,0,0,0,3030,4,7999,4
8/5/2023 11:45,13.72,0,1020.377,0,92.9,0,0,0,342.4,0,0.051,0,0.367,0,0,0,3045,4,7999,4
8/5/2023 11:50,13.81,0,1020.3,0,93.2,0,0,0,330.1,0,0.639,0,1.133,0,0,0,3061,4,7999,4
8/5/2023 11:55,13.81,0,1020.3,0,93,0,0,0,334.2,0,1.256,0,1.666,0,0,0,3060,4,7999,4
8/5/2023 12:00,13.7,0,1020.378,0,92.9,0,0,0,341.4,0,0.761,0,1.166,0,0,0,3065,4,7999,4
8/5/2023 12:05,13.45,0,1020.4,0,92.7,0,0,0,18.59,0,0.117,0,0.7,0,0,0,3061,4,7999,4
8/5/2023 12:10,13.31,0,1020.457,0,93.1,0,0,0,9.74,0,0.567,0,0.8,0,0,0,3059,4,7999,4
8/5/2023 12:15,13.27,0,1020.5,0,93.3,0,0,0,350.5,0,0.139,0,0.566,0,0,0,3064,4,7999,4
8/5/2023 12:20,13.55,0,1020.5,0,94.1,0,0,0,327.6,0,0.11,0,0.733,0,0,0,3064,4,7999,4
8/5/2023 12:25,14.04,0,1020.503,0,94.5,0,0,0,324.5,0,0.536,0,1.399,0,0.003,0,3066,4,7999,4
8/5/2023 12:30,14.31,0,1020.6,0,94.3,0,0,0,312.2,0,0.802,0,1.833,0,0.062,0,3071,4,7999,4
8/5/2023 12:35,14.42,0,1020.6,0,94,0,0,0,333.6,0,0.845,0,1.833,0,0.233,0,3073,4,7999,4
8/5/2023 12:40,14.43,0,1020.503,0,93.8,0,0,0,337.6,0,0.573,0,1.166,0,0.59,0,3059,4,7999,4
8/5/2023 12:45,14.39,0,1020.5,0,93.9,0,0,0,334.2,0,0.694,0,1.799,0,1.25,0,3052,4,7999,4
8/5/2023 12:50,14.42,0,1020.5,0,94,0,0,0,324.2,0,1.09,0,1.933,0,2.256,0,3049,4,7999,4
8/5/2023 12:55,14.42,0,1020.408,0,94,0,0,0,331.1,0,0.745,0,1.599,0,3.674,0,3050,4,7999,4
8/5/2023 13:00,14.4,0,1020.5,0,93.9,0,0,0,327.3,0,0.556,0,1.2,0,5.76,0,3050,4,7999,4
8/5/2023 13:05,14.37,0,1020.488,0,93.9,0,0,0,334.9,0,0.223,0,0.666,0,9.31,0,3055,4,7999,4
8/5/2023 13:10,14.25,0,1020.4,0,93.9,0,0,0,151.2,0,0.166,0,0.6,0,13.98,0,3049,4,7999,4
8/5/2023 13:15,14.27,0,1020.438,0,94.1,0,0,0,255,0,0,0,0,0,18.49,0,3051,4,7999,4
8/5/2023 13:20,14.26,0,1020.5,0,94,0,0,0,57.01,0,0.303,0,0.7,0,22.37,0,3056,4,7999,4
8/5/2023 13:25,14.14,0,1020.5,0,93.8,0,0,0,16.33,0,0.294,0,0.766,0,25.63,0,3059,4,7999,4
8/5/2023 13:30,13.99,0,1020.5,0,93.9,0,0,0,6.67,0,0,0,0,0,29.2,0,3059,4,7999,4
8/5/2023 13:35,14.04,0,1020.487,0,94.2,0,0,0,342.6,0,0,0,0,0,33.37,0,3066,4,7999,4
8/5/2023 13:40,14.22,0,1020.405,0,94.5,0,0,0,154.2,0,0,0,0,0,38.96,0,3067,4,7999,4
8/5/2023 13:45,14.32,0,1020.5,0,94.4,0,0,0,32.03,0,0.421,0,0.666,0,47.79,0,3083,4,7999,4
8/5/2023 13:50,14.33,0,1020.562,0,94.2,0,0,0,3.52,0,0.625,0,1.399,0,62.48,0,3081,4,7999,4
8/5/2023 13:55,14.11,0,1020.6,0,94.1,0,0,0,351.2,0,1.519,0,1.899,0,81.6,0,3086,4,7999,4
8/5/2023 14:00,14.04,0,1020.6,0,94.3,0,0,0,303.6,0,0.292,0,1.233,0,104.1,0,3098,4,7999,4
8/5/2023 14:05,14.02,0,1020.6,0,94.4,0,0,0,322.4,0,0.74,0,1.366,0,121,0,3117,4,7999,4
8/5/2023 14:10,14.04,0,1020.6,0,94.5,0,0,0,344.7,0,0.869,0,1.333,0,123.3,0,3119,4,7999,4
8/5/2023 14:15,14.01,0,1020.698,0,94.6,0,0,0,42.66,0,1.065,0,1.533,0,121.8,0,3106,4,7999,4
8/5/2023 14:20,13.78,0,1020.7,0,94.1,0,0,0,36.9,0,0.988,0,1.266,0,123.4,0,3103,4,7999,4
8/5/2023 14:25,13.6,0,1020.748,0,94.5,0,0,0,63.03,0,0.672,0,1.2,0,117.2,0,3101,4,7999,4
8/5/2023 14:30,13.79,0,1020.775,0,95,0,0,0,323.1,0,0.333,0,1.1,0,144.3,0,3122,4,7999,4
8/5/2023 14:35,14.13,0,1020.7,0,95.4,0,0,0,308.7,0,0.243,0,0.933,0,181.5,0,3144,4,7999,4
8/5/2023 14:40,14.14,0,1020.7,0,94.9,0,0,0,34.39,0,0.412,0,0.9,0,193,0,3142,4,7999,4
8/5/2023 14:45,14.07,0,1020.763,0,94.8,0,0,0,40.51,0,0.004,0,0.1,0,210.9,0,3141,4,7999,4
8/5/2023 14:50,14.11,0,1020.8,0,95,0,0,0,35.94,0,0,0,0,0,223.8,0,3138,4,7999,4
8/5/2023 14:55,14.16,0,1020.895,0,95,0,0,0,337.2,0,0.584,0,1,0,240.8,0,3145,4,7999,4
8/5/2023 15:00,14.07,0,1020.9,0,94.7,0,0,0,359.4,0,0.656,0,0.933,0,247.9,0,3142,4,7999,4
8/5/2023 15:05,13.92,0,1020.9,0,94.7,0,0,0,18.63,0,0.818,0,1.133,0,289.8,0,3152,4,7999,4
8/5/2023 15:10,13.7,0,1020.983,0,94.7,0,0,0,27.66,0,0.557,0,1,0,334.7,0,3172,4,7999,4
8/5/2023 15:15,13.79,0,1021,0,95.2,0,0,0,348.6,0,0.262,0,0.866,0,327.7,0,3177,4,7999,4
8/5/2023 15:20,13.83,0,1021.07,0,95.2,0,0,0,358.4,0,1.207,0,1.699,0,326,0,3172,4,7999,4
8/5/2023 15:25,13.91,0,1021.043,0,95.2,0,0,0,333.5,0,1.203,0,1.599,0,349.2,0,3186,4,7999,4
8/5/2023 15:30,13.91,0,1021.1,0,95.2,0,0,0,328.4,0,0.945,0,1.499,0,400.1,0,3203,4,7999,4
8/5/2023 15:35,13.8,0,1021.152,0,95,0,0,0,349.5,0,0.919,0,1.1,0,462.3,0,3238,4,7999,4
8/5/2023 15:40,13.95,0,1021.128,0,95.5,0,0,0,337.7,0,0.287,0,0.833,0,510,0,3254,4,7999,4
8/5/2023 15:45,14.12,0,1021.227,0,95.6,0,0,0,46.45,0,0.602,0,0.966,0,639.7,0,3296,4,7999,4
8/5/2023 15:50,13.99,0,1021.3,0,95.1,0,0,0,33.15,0,1.047,0,1.399,0,680.8,0,3300,4,7999,4
8/5/2023 15:55,13.77,0,1021.3,0,95,0,0,0,16.08,0,1.203,0,1.499,0,591.4,0,3252,4,7999,4
8/5/2023 16:00,13.87,0,1021.3,0,95.3,0,0,0,23.54,0,0.91,0,1.1,0,534.5,0,3230,4,7999,4
8/5/2023 16:05,13.91,0,1021.3,0,95.3,0,0,0,25.7,0,1.232,0,1.499,0,514,0,3218,4,7999,4
8/5/2023 16:10,14.03,0,1021.3,0,95.5,0,0,0,31.34,0,0.856,0,1.2,0,498.4,0,3212,4,7999,4
8/5/2023 16:15,14.21,0,1021.3,0,95.6,0,0,0,30.72,0,0.7,0,1.066,0,468.4,0,3211,4,7999,4
8/5/2023 16:20,14.14,0,1021.3,0,95.3,0,0,0,359.6,0,0.795,0,1.1,0,420.6,0,3187,4,7999,4
8/5/2023 16:25,14.18,0,1021.3,0,95.4,0,0,0,351,0,1.025,0,1.366,0,387.5,0,3179,4,7999,4
8/5/2023 16:30,14.18,0,1021.3,0,95.2,0,0,0,13.83,0,1.052,0,1.499,0,368.2,0,3174,4,7999,4
8/5/2023 16:35,14.01,0,1021.3,0,95,0,0,0,3.962,0,0.829,0,1.066,0,377.3,0,3177,4,7999,4
8/5/2023 16:40,14.02,0,1021.3,0,95.2,0,0,0,2.19,0,0.659,0,1.366,0,379,0,3183,4,7999,4
8/5/2023 16:45,13.95,0,1021.3,0,95.1,0,0,0,351.4,0,1.503,0,1.799,0,373.4,0,3192,4,7999,4
8/5/2023 16:50,13.95,0,1021.3,0,95.1,0,0,0,352.4,0,1.451,0,1.733,0,357.2,0,3192,4,7999,4
8/5/2023 16:55,13.85,0,1021.222,0,95.1,0,0,0,345.6,0,1.637,0,1.833,0,358.6,0,3192,4,7999,4
8/5/2023 17:00,13.87,0,1021.363,0,95.1,0,0,0,13.8,0,1.61,0,2.099,0,356.1,0,3193,4,7999,4
8/5/2023 17:05,13.7,0,1021.362,0,95.2,0,0,0,354.9,0,1.408,0,2.099,0,330.1,0,3187,4,7999,4
8/5/2023 17:10,13.84,0,1021.327,0,95.4,0,0,0,353.7,0,0.653,0,1.266,0,347.7,0,3214,4,7999,4
8/5/2023 17:15,13.92,0,1021.4,0,95.5,0,0,0,20.26,0,0.429,0,1.166,0,347.6,0,3212,4,7999,4
8/5/2023 17:20,13.96,0,1021.307,0,95.5,0,0,0,324.1,0,1.272,0,2.199,0,388.9,0,3221,4,7999,4
8/5/2023 17:25,14.06,0,1021.312,0,95.5,0,0,0,329.4,0,1.898,0,2.999,0,418,0,3239,4,7999,4
8/5/2023 17:30,14.04,0,1021.458,0,95.3,0,0,0,359.9,0,0.35,0,1.333,0,444,0,3245,4,7999,4
8/5/2023 17:35,13.95,0,1021.5,0,95.2,0,0,0,336.5,0,0.835,0,1.333,0,463.6,0,3246,4,7999,4
8/5/2023 17:40,14.1,0,1021.5,0,95.5,0,0,0,331.6,0,1.386,0,2.199,0,478.9,0,3260,4,7999,4
8/5/2023 17:45,14.23,0,1021.5,0,95.4,0,0,0,322.3,0,1.482,0,2.132,0,487.1,0,3250,4,7999,4
8/5/2023 17:50,14.37,0,1021.548,0,95.4,0,0,0,323,0,1.224,0,1.766,0,490.4,0,3250,4,7999,4
8/5/2023 17:55,14.43,0,1021.588,0,95,0,0,0,353.1,0,1.898,0,2.332,0,493,0,3249,4,7999,4
8/5/2023 18:00,14.48,0,1021.437,0,94.9,0,0,0,334.6,0,2.255,0,2.832,0,491.2,0,3249,4,7999,4
8/5/2023 18:05,14.67,0,1021.4,0,94.6,0,0,0,351.7,0,1.287,0,1.899,0,482.7,0,3241,4,7999,4
8/5/2023 18:10,14.58,0,1021.468,0,94.1,0,0,0,38.54,0,0.986,0,1.666,0,469.6,0,3227,4,7999,4
8/5/2023 18:15,14.18,0,1021.5,0,93.5,0,0,0,27.71,0,1.717,0,2.099,0,451.4,0,3217,4,7999,4
8/5/2023 18:20,14.05,0,1021.5,0,94,0,0,0,12.44,0,1.144,0,2.066,0,432.5,0,3208,4,7999,4
8/5/2023 18:25,14.15,0,1021.5,0,94.2,0,0,0,6.702,0,0.96,0,1.299,0,422.5,0,3219,4,7999,4
8/5/2023 18:30,14.33,0,1021.413,0,94.4,0,0,0,357.3,0,1.168,0,1.599,0,421.9,0,3212,4,7999,4
8/5/2023 18:35,14.53,0,1021.4,0,93.9,0,0,0,7.206,0,1.639,0,2.099,0,439.3,0,3228,4,7999,4
8/5/2023 18:40,14.52,0,1021.378,0,93.7,0,0,0,12.04,0,0.426,0,1.266,0,479.1,0,3237,4,7999,4
8/5/2023 18:45,14.57,0,1021.298,0,93.6,0,0,0,353.2,0,1.562,0,2.299,0,516.9,0,3254,4,7999,4
8/5/2023 18:50,14.78,0,1021.245,0,93.3,0,0,0,2.919,0,1.795,0,2.499,0,539.2,0,3262,4,7999,4
8/5/2023 18:55,14.59,0,1021.3,0,92.3,0,0,0,26.75,0,1.28,0,1.833,0,566.1,0,3262,4,7999,4
8/5/2023 19:00,14.45,0,1021.3,0,92.8,0,0,0,13.19,0,0.122,0,0.666,0,608.7,0,3273,4,7999,4
8/5/2023 19:05,14.46,0,1021.3,0,92.4,0,0,0,4.087,0,0.248,0,1,0,642,0,3288,4,7999,4
8/5/2023 19:10,14.42,0,1021.3,0,92.5,0,0,0,328.7,0,0.26,0,0.666,0,653.3,0,3291,4,7999,4
8/5/2023 19:15,14.43,0,1021.282,0,92.8,0,0,0,288.2,0,0.637,0,1.1,0,659.8,0,3292,4,7999,4
8/5/2023 19:20,14.84,0,1021.157,0,92.7,0,0,0,314,0,0.965,0,1.666,0,680.4,0,3291,4,7999,4
8/5/2023 19:25,15.09,0,1021.195,0,92,0,0,0,5.081,0,2.044,0,2.566,0,750.1,0,3301,4,7999,4
8/5/2023 19:30,15.22,0,1021.118,0,91.3,0,0,0,357.2,0,1.488,0,1.899,0,799.3,0,3326,4,7999,4
8/5/2023 19:35,15.14,0,1021.185,0,89.9,0,0,0,30.57,0,1.549,0,2.532,0,809,0,3327,4,7999,4
8/5/2023 19:40,14.53,0,1021.382,0,91.1,0,0,0,14.61,0,2.23,0,2.799,0,798.8,0,3334,4,7999,4
8/5/2023 19:45,14.46,0,1021.4,0,91.2,0,0,0,7.824,0,1.752,0,2.499,0,690.8,0,3296,4,7999,4
8/5/2023 19:50,14.53,0,1021.297,0,92.3,0,0,0,330.2,0,0.994,0,1.433,0,608.3,0,3291,4,7999,4
8/5/2023 19:55,15.04,0,1021.168,0,92.3,0,0,0,322.6,0,1.069,0,1.666,0,555.3,0,3279,4,7999,4
8/5/2023 20:00,15.41,0,1021.147,0,91.3,0,0,0,341,0,1.234,0,1.833,0,520.9,0,3271,4,7999,4
8/5/2023 20:05,15.46,0,1021.2,0,90.5,0,0,0,10.16,0,0.995,0,1.466,0,519,0,3254,4,7999,4
8/5/2023 20:10,15.45,0,1021.227,0,89.9,0,0,0,31.63,0,1.444,0,2.299,0,524.7,0,3251,4,7999,4
8/5/2023 20:15,15.21,0,1021.212,0,89.7,0,0,0,31.19,0,1.852,0,2.366,0,537.5,0,3253,4,7999,4
8/5/2023 20:20,15.08,0,1021.1,0,90.6,0,0,0,1.71,0,1.12,0,1.533,0,544.8,0,3261,4,7999,4
8/5/2023 20:25,15.05,0,1021.1,0,90,0,0,0,30.42,0,2.391,0,2.866,0,569.8,0,3265,4,7999,4
8/5/2023 20:30,14.9,0,1021.1,0,91.1,0,0,0,17.48,0,2.054,0,2.566,0,620.9,0,3288,4,7999,4
8/5/2023 20:35,14.97,0,1021.1,0,90.8,0,0,0,21.65,0,2.36,0,2.832,0,681.2,0,3320,4,7999,4
8/5/2023 20:40,14.77,0,1021.152,0,91,0,0,0,23.61,0,2.14,0,2.532,0,751.5,0,3350,4,7999,4
8/5/2023 20:45,14.63,0,1021.2,0,91.2,0,0,0,11.15,0,2.062,0,2.432,0,750.1,0,3352,4,7999,4
8/5/2023 20:50,14.71,0,1021.2,0,91.5,0,0,0,349.6,0,1.687,0,2.099,0,770.7,0,3366,4,7999,4
8/5/2023 20:55,15,0,1021.103,0,91.3,0,0,0,340.9,0,1.469,0,2.166,0,740,0,3360,4,7999,4
8/5/2023 21:00,15.21,0,1021.1,0,90.7,0,0,0,345,0,1.628,0,2.266,0,672.9,0,3335,4,7999,4
8/5/2023 21:05,15.4,0,1021.057,0,90.3,0,0,0,338.8,0,2.137,0,2.699,0,612.9,0,3306,4,7999,4
8/5/2023 21:10,15.43,0,1021,0,89.7,0,0,0,339.2,0,2.513,0,3.032,0,518.5,0,3263,4,7999,4
8/5/2023 21:15,15.52,0,1020.975,0,90,0,0,0,339.9,0,1.598,0,2.299,0,420.5,0,3237,4,7999,4
8/5/2023 21:20,15.7,0,1020.9,0,89.4,0,0,0,344.4,0,1.399,0,1.699,0,389.1,0,3223,4,7999,4
8/5/2023 21:25,15.75,0,1020.883,0,89.1,0,0,0,339.7,0,1.085,0,1.399,0,388.8,0,3228,4,7999,4
8/5/2023 21:30,15.92,0,1020.8,0,88.9,0,0,0,350.6,0,1.347,0,1.599,0,389.1,0,3225,4,7999,4
8/5/2023 21:35,16.32,0,1020.718,0,88.5,0,0,0,339.1,0,1.806,0,2.232,0,395.3,0,3226,4,7999,4
8/5/2023 21:40,16.82,0,1020.585,0,87.1,0,0,0,323,0,1.714,0,2.266,0,400.4,0,3221,4,7999,4
8/5/2023 21:45,17.39,0,1020.5,0,85.8,0,0,0,333.1,0,1.148,0,1.566,0,420.6,0,3224,4,7999,4
8/5/2023 21:50,16.96,0,1020.515,0,82.6,0,0,0,40.35,0,2.449,0,3.199,0,449.6,0,3213,4,7999,4
8/5/2023 21:55,16.01,0,1020.572,0,85.4,0,0,0,40.72,0,1.353,0,2.899,0,430.7,0,3193,4,7999,4
8/5/2023 22:00,16.05,0,1020.437,0,85.5,0,0,0,331.5,0,0.2,0,1.066,0,398,0,3195,4,7999,4
8/5/2023 22:05,15.76,0,1020.56,0,85,0,0,0,13.25,0,1.713,0,2.965,0,398.3,0,3211,4,7999,4
8/5/2023 22:10,15.02,0,1020.572,0,87.9,0,0,0,342.7,0,1.18,0,2.832,0,403.1,0,3203,4,7999,4
8/5/2023 22:15,15.4,0,1020.32,0,88.9,0,0,0,290.8,0,0.89,0,1.499,0,403.3,0,3221,4,7999,4
8/5/2023 22:20,15.78,0,1020.223,0,87.2,0,0,0,352.2,0,2.295,0,3.032,0,397,0,3225,4,7999,4
8/5/2023 22:25,15.22,0,1020.343,0,87.1,0,0,0,352.9,0,2.151,0,3.932,0,361.1,0,3205,4,7999,4
8/5/2023 22:30,14.98,0,1020.343,0,87.5,0,0,0,343.6,0,1.725,0,2.566,0,330.8,0,3207,4,7999,4
8/5/2023 22:35,14.55,0,1020.487,0,87.9,0,0,0,359.5,0,1.916,0,2.766,0,327.6,0,3199,4,7999,4
8/5/2023 22:40,14.48,0,1020.4,0,89.1,0,0,0,304.6,0,0.619,0,1.233,0,362.4,0,3237,4,7999,4
8/5/2023 22:45,14.52,0,1020.593,0,88.6,0,0,0,9.16,0,1.587,0,2.666,0,395.2,0,3246,4,7999,4
8/5/2023 22:50,14.32,0,1020.7,0,89.7,0,0,0,3.696,0,1.755,0,2.466,0,396.9,0,3240,4,7999,4
8/5/2023 22:55,14.51,0,1020.618,0,89.8,0,0,0,351.1,0,1.729,0,2.599,0,388.4,0,3239,4,7999,4
8/5/2023 23:00,14.71,0,1020.5,0,89.4,0,0,0,348,0,1.83,0,2.166,0,365.4,0,3234,4,7999,4
8/5/2023 23:05,14.57,0,1020.413,0,89,0,0,0,9.81,0,1.41,0,2.066,0,354.2,0,3221,4,7999,4
8/5/2023 23:10,14.56,0,1020.238,0,89.4,0,0,0,329.8,0,0.149,0,1.033,0,365,0,3228,4,7999,4
8/5/2023 23:15,14.54,0,1020.423,0,88.6,0,0,0,35.79,0,2.452,0,4.098,0,374.2,0,3231,4,7999,4
8/5/2023 23:20,14.28,0,1020.655,0,89.5,0,0,0,35.98,0,2.513,0,4.898,0,369.9,0,3222,4,7999,4
8/5/2023 23:25,14.53,0,1020.435,0,90.5,0,0,0,301.7,0,0.891,0,1.666,0,361,0,3224,4,7999,4
8/5/2023 23:30,15.11,0,1020.3,0,90.4,0,0,0,316,0,0.636,0,1.166,0,357.3,0,3229,4,7999,4
8/5/2023 23:35,15.55,0,1020.307,0,89,0,0,0,340.2,0,0.796,0,2.432,0,360.9,0,3225,4,7999,4
8/5/2023 23:40,15.03,0,1020.4,0,88.4,0,0,0,1.581,0,2.273,0,4.498,0,401.4,0,3224,4,7999,4
8/5/2023 23:45,14.96,0,1020.4,0,89,0,0,0,290.6,0,0.956,0,1.799,0,471.6,0,3255,4,7999,4
8/5/2023 23:50,15.2,0,1020.542,0,88.2,0,0,0,305.3,0,0.737,0,2.132,0,547.1,0,3273,4,7999,4
8/5/2023 23:55,15.08,0,1020.55,0,88,0,0,0,301,0,1.008,0,2.033,0,597.7,0,3282,4,7999,4
8/6/2023 0:00,15.28,0,1020.423,0,88.7,0,0,0,305.8,0,1.082,0,2.566,0,620.1,0,3297,4,7999,4
8/6/2023 0:05,15.65,0,1020.445,0,87,0,0,0,337.4,0,2.111,0,2.866,0,586,0,3271,4,7999,4
8/6/2023 0:10,15.47,0,1020.5,0,86.3,0,0,0,340.6,0,1.492,0,2.432,0,462.6,0,3221,4,7999,4
8/6/2023 0:15,15.02,0,1020.435,0,87.2,0,0,0,343.2,0,1.773,0,2.266,0,317.5,0,3165,4,7999,4
8/6/2023 0:20,14.87,0,1020.33,0,88.2,0,0,0,338.2,0,1.899,0,2.132,0,227.9,0,3143,4,7999,4
8/6/2023 0:25,14.81,0,1020.3,0,88.3,0,0,0,343.2,0,2.244,0,2.566,0,188.4,0,3141,4,7999,4
8/6/2023 0:30,14.6,0,1020.233,0,88.7,0,0,0,353,0,2.262,0,2.566,0,176.2,0,3141,4,7999,4
8/6/2023 0:35,14.48,0,1020.12,0,88.8,0,0,0,357.6,0,2.235,0,2.599,0,173.4,0,3147,4,7999,4
8/6/2023 0:40,14.67,0,1020,0,89.6,0,0,0,337.4,0,1.581,0,2.199,0,169,0,3161,4,7999,4
8/6/2023 0:45,14.99,0,1020,0,87.3,0,0,0,353.9,0,0.694,0,1.899,0,157.1,0,3156,4,7999,4
8/6/2023 0:50,14.12,0,1020.023,0,89,0,0,0,33,0,2.801,0,3.632,0,138.7,0,3140,4,7999,4
8/6/2023 0:55,13.74,0,1020.032,0,89.6,0,0,0,6.776,0,2.038,0,3.665,0,117.3,0,3140,4,7999,4
8/6/2023 1:00,14.07,0,1019.885,0,89.2,0,0,0,353.1,0,1.492,0,1.933,0,103.6,0,3154,4,7999,4
8/6/2023 1:05,13.88,0,1019.8,0,90,0,0,0,32.79,0,1.757,0,2.899,0,104.1,0,3154,4,7999,4
8/6/2023 1:10,14.47,0,1019.978,0,90.2,0,0,0,47.41,0,2.768,0,4.965,0,99.1,0,3140,4,7999,4
8/6/2023 1:15,15.3,0,1020.392,0,88.9,0,0,0,49.57,0,3.261,0,5.464,0,89.9,0,3138,4,7999,4
8/6/2023 1:20,15.34,0,1020.388,0,87.4,0,0,0,8.44,0,2.102,0,3.265,0,82.4,0,3116,4,7999,4
8/6/2023 1:25,15.72,0,1020.125,0,87.7,0,0,0,216.5,0,1.549,0,1.933,0,74.38,0,3116,4,7999,4
8/6/2023 1:30,16.13,0,1020.195,0,84.2,0,0,0,352.9,0,1.903,0,3.932,0,64.78,0,3099,4,7999,4
8/6/2023 1:35,15.48,0,1020.075,0,86.6,0,0,0,324.6,0,1.898,0,3.099,0,57.76,0,3092,4,7999,4
8/6/2023 1:40,15.72,0,1020,0,85.4,0,0,0,350.8,0,1.608,0,2.766,0,56.22,0,3085,4,7999,4
8/6/2023 1:45,15.17,0,1019.992,0,85.1,0,0,0,29.68,0,1.292,0,1.899,0,64.5,0,3089,4,7999,4
8/6/2023 1:50,15.01,0,1019.9,0,87.3,0,0,0,312.2,0,1.081,0,2.033,0,81.3,0,3100,4,7999,4
8/6/2023 1:55,15.43,0,1019.982,0,87.3,0,0,0,10.27,0,0.971,0,3.265,0,89.4,0,3108,4,7999,4
8/6/2023 2:00,15.56,0,1020.23,0,88.6,0,0,0,66.77,0,2.791,0,4.232,0,88.4,0,3108,4,7999,4
8/6/2023 2:05,16.25,0,1020.057,0,86.1,0,0,0,286.8,0,1.011,0,1.966,0,82.6,0,3097,4,7999,4
