datetime_pdt,datetime_raw,temp_c,depth_m,sal_psu,do_perc,do_mgl,p_h1,p_h2,tank,co2_ppm,sd_ppm,time
2023-07-14 20:30:00,2023-07-14T20:30:00Z,14.456,0.163,28.18,108,9.26,8,7.94,Eelgrass,475.5,1.140175425099138,20:30:00
2023-07-14 20:35:00,2023-07-14T20:35:00Z,14.437,0.162,28.2,107.4,9.21,8,7.93,Eelgrass,475.9,1.4832396974191326,20:35:00
2023-07-14 20:40:00,2023-07-14T20:40:00Z,14.401,0.163,28.19,106.8,9.17,7.99,7.93,Eelgrass,477.3,1.4832396974191326,20:40:00
2023-07-14 20:45:00,2023-07-14T20:45:00Z,14.395,0.162,28.19,106.6,9.15,7.98,7.93,Eelgrass,481.1,1.4142135623730951,20:45:00
2023-07-14 20:50:00,2023-07-14T20:50:00Z,14.371,0.162,28.19,106,9.11,7.98,7.93,Eelgrass,486.54,3.628084894265827,20:50:00
2023-07-14 20:55:00,2023-07-14T20:55:00Z,14.352,0.163,28.2,105.8,9.1,7.98,7.93,Eelgrass,487.16,2.145460323566941,20:55:00
2023-07-14 21:00:00,2023-07-14T21:00:00Z,14.334,0.163,28.2,105.6,9.08,7.99,7.92,Eelgrass,488.98,0.4381780460041352,21:00:00
2023-07-14 21:05:00,2023-07-14T21:05:00Z,14.318,0.162,28.21,104.9,9.02,7.98,7.92,Eelgrass,492.72,1.5974980438172726,21:05:00
2023-07-14 21:10:00,2023-07-14T21:10:00Z,14.294,0.162,28.21,104.2,8.97,7.97,7.92,Eelgrass,496,2.16794833886788,21:10:00
2023-07-14 21:15:00,2023-07-14T21:15:00Z,14.272,0.163,28.21,103.7,8.93,7.97,7.92,Eelgrass,497.6,0.8944271909999159,21:15:00
2023-07-14 21:20:00,2023-07-14T21:20:00Z,14.238,0.162,28.21,102.4,8.82,7.97,7.91,Eelgrass,499.8,1.3416407864998738,21:20:00
2023-07-14 21:25:00,2023-07-14T21:25:00Z,14.229,0.162,28.21,101.8,8.77,7.96,7.91,Eelgrass,505.86,2.75009090758834,21:25:00
2023-07-14 21:30:00,2023-07-14T21:30:00Z,14.21,0.163,28.22,101.8,8.77,7.96,7.91,Eelgrass,508.3,1,21:30:00
2023-07-14 21:35:00,2023-07-14T21:35:00Z,14.189,0.163,28.22,101,8.71,7.96,7.9,Eelgrass,510.1,1.9235384061671108,21:35:00
2023-07-14 21:40:00,2023-07-14T21:40:00Z,14.159,0.163,28.22,100.8,8.69,7.95,7.9,Eelgrass,515.0999999999999,1.095445115010332,21:40:00
2023-07-14 21:45:00,2023-07-14T21:45:00Z,14.152,0.163,28.22,100.4,8.67,7.95,7.9,Eelgrass,519.98,1.1322543883774512,21:45:00
2023-07-14 21:50:00,2023-07-14T21:50:00Z,14.132,0.163,28.23,99.8,8.62,7.95,7.9,Eelgrass,523.78,2.91067002595623,21:50:00
2023-07-14 21:55:00,2023-07-14T21:55:00Z,14.114,0.164,28.23,99.3,8.58,7.94,7.89,Eelgrass,531.1999999999999,1.3038404810405295,21:55:00
2023-07-14 22:00:00,2023-07-14T22:00:00Z,14.096,0.164,28.23,99,8.55,7.94,7.89,Eelgrass,534.46,1.911282292075149,22:00:00
2023-07-14 22:05:00,2023-07-14T22:05:00Z,14.081,0.164,28.23,98.7,8.53,7.94,7.89,Eelgrass,535.58,1.3160547101089624,22:05:00
2023-07-14 22:10:00,2023-07-14T22:10:00Z,14.059,0.164,28.25,97.8,8.45,7.93,7.88,Eelgrass,539.5,1.5811388300841898,22:10:00
2023-07-14 22:15:00,2023-07-14T22:15:00Z,14.042,0.164,28.23,97,8.39,7.93,7.88,Eelgrass,545.12,1.679880948162698,22:15:00
2023-07-14 22:20:00,2023-07-14T22:20:00Z,14.031,0.165,28.23,96.9,8.38,7.92,7.88,Eelgrass,548.38,1.3386560424545288,22:20:00
2023-07-14 22:25:00,2023-07-14T22:25:00Z,14.008,0.164,28.23,96.5,8.35,7.93,7.87,Eelgrass,553.2,1.816590212458495,22:25:00
2023-07-14 22:30:00,2023-07-14T22:30:00Z,13.992,0.164,28.24,96.2,8.32,7.93,7.87,Eelgrass,554.2,0.8944271909999159,22:30:00
2023-07-14 22:35:00,2023-07-14T22:35:00Z,13.975,0.164,28.24,95.6,8.28,7.92,7.87,Eelgrass,559.24,2.634957305156961,22:35:00
2023-07-14 22:40:00,2023-07-14T22:40:00Z,13.948,0.164,28.24,94.9,8.22,7.92,7.87,Eelgrass,563.7,1.4142135623730951,22:40:00
2023-07-14 22:45:00,2023-07-14T22:45:00Z,13.943,0.164,28.24,94.7,8.21,7.91,7.87,Eelgrass,565.5,0.8366600265340756,22:45:00
2023-07-14 22:50:00,2023-07-14T22:50:00Z,13.916,0.163,28.24,94.6,8.2,7.91,7.86,Eelgrass,568.1,1.51657508881031,22:50:00
2023-07-14 22:55:00,2023-07-14T22:55:00Z,13.914,0.164,28.24,94.2,8.17,7.91,7.86,Eelgrass,572.54,1.9552493447128132,22:55:00
2023-07-14 23:00:00,2023-07-14T23:00:00Z,13.901,0.163,28.27,93.9,8.14,7.91,7.86,Eelgrass,577.5999999999999,2.04939015319192,23:00:00
2023-07-14 23:05:00,2023-07-14T23:05:00Z,13.887,0.163,28.22,93.6,8.12,7.91,7.85,Eelgrass,580.8,0.7071067811865476,23:05:00
2023-07-14 23:10:00,2023-07-14T23:10:00Z,13.875,0.163,28.27,93.2,8.09,7.9,7.85,Eelgrass,584.8199999999999,0.7429670248402767,23:10:00
2023-07-14 23:15:00,2023-07-14T23:15:00Z,13.863,0.162,28.27,92.9,8.06,7.9,7.85,Eelgrass,587.86,1.2461942063739555,23:15:00
2023-07-14 23:20:00,2023-07-14T23:20:00Z,13.85,0.163,28.27,92.5,8.03,7.9,7.85,Eelgrass,591.5,1.949358868961793,23:20:00
2023-07-14 23:25:00,2023-07-14T23:25:00Z,13.837,0.162,28.25,92.3,8.02,7.89,7.85,Eelgrass,596.74,2.823650119968843,23:25:00
2023-07-14 23:30:00,2023-07-14T23:30:00Z,13.825,0.162,28.26,92,7.99,7.89,7.84,Eelgrass,597.38,1.7093858546273362,23:30:00
2023-07-14 23:35:00,2023-07-14T23:35:00Z,13.816,0.163,28.22,91.5,7.95,7.89,7.84,Eelgrass,603.4,1.949358868961793,23:35:00
2023-07-14 23:40:00,2023-07-14T23:40:00Z,13.792,0.163,28.24,90.8,7.89,7.89,7.84,Eelgrass,607.2,1.3038404810405295,23:40:00
2023-07-14 23:45:00,2023-07-14T23:45:00Z,13.795,0.163,28.24,90.7,7.88,7.88,7.83,Eelgrass,611.88,1.8143869488066824,23:45:00
2023-07-14 23:50:00,2023-07-14T23:50:00Z,13.787,0.163,28.24,90.7,7.88,7.88,7.83,Eelgrass,616.1,2.7386127875258306,23:50:00
2023-07-14 23:55:00,2023-07-14T23:55:00Z,13.767,0.162,28.24,90.5,7.87,7.88,7.83,Eelgrass,617.7,1.51657508881031,23:55:00
2023-07-15 00:00:00,2023-07-15T00:00:00Z,13.76,0.162,28.24,90.3,7.86,7.87,7.83,Eelgrass,622.3000000000001,1.3038404810405295,00:00:00
2023-07-15 00:05:00,2023-07-15T00:05:00Z,13.743,0.162,28.23,90.1,7.84,7.87,7.83,Eelgrass,623.74,0.5412947441089735,00:05:00
2023-07-15 00:10:00,2023-07-15T00:10:00Z,13.735,0.163,28.24,89.9,7.82,7.87,7.82,Eelgrass,626.7800000000001,2.1981810662454557,00:10:00
2023-07-15 00:15:00,2023-07-15T00:15:00Z,13.724,0.163,28.23,89.6,7.8,7.87,7.82,Eelgrass,629.6,0.8944271909999159,00:15:00
2023-07-15 00:20:00,2023-07-15T00:20:00Z,13.717,0.163,28.23,89.4,7.78,7.87,7.82,Eelgrass,635.6,4.722287581247038,00:20:00
2023-07-15 00:25:00,2023-07-15T00:25:00Z,13.709,0.163,28.23,89.1,7.76,7.86,7.82,Eelgrass,639.6,1.140175425099138,00:25:00
2023-07-15 00:30:00,2023-07-15T00:30:00Z,13.696,0.163,28.23,88.9,7.75,7.86,7.81,Eelgrass,641.86,0.928977932999455,00:30:00
2023-07-15 00:35:00,2023-07-15T00:35:00Z,13.687,0.163,28.23,88.6,7.72,7.86,7.81,Eelgrass,643.26,1.24619420637393,00:35:00
2023-07-15 00:40:00,2023-07-15T00:40:00Z,13.662,0.163,28.24,88,7.67,7.86,7.81,Eelgrass,647.52,3.87840173267289,00:40:00
2023-07-15 00:45:00,2023-07-15T00:45:00Z,13.664,0.163,28.23,87.9,7.66,7.85,7.81,Eelgrass,651.6999999999999,0.8944271909999159,00:45:00
2023-07-15 00:50:00,2023-07-15T00:50:00Z,13.657,0.163,28.23,87.9,7.66,7.85,7.81,Eelgrass,653.7199999999999,1.6828547174370128,00:50:00
2023-07-15 00:55:00,2023-07-15T00:55:00Z,13.649,0.163,28.23,87.7,7.65,7.85,7.81,Eelgrass,655.68,0.8348652585896726,00:55:00
2023-07-15 01:00:00,2023-07-15T01:00:00Z,13.637,0.163,28.23,87.3,7.61,7.85,7.8,Eelgrass,659.6,2.16794833886788,01:00:00
2023-07-15 01:05:00,2023-07-15T01:05:00Z,13.628,0.163,28.23,87.2,7.6,7.85,7.8,Eelgrass,664.26,0.8848728722251686,01:05:00
2023-07-15 01:10:00,2023-07-15T01:10:00Z,13.618,0.163,28.23,87,7.59,7.85,7.8,Eelgrass,668.3,1.7888543819998317,01:10:00
2023-07-15 01:15:00,2023-07-15T01:15:00Z,13.61,0.164,28.23,86.8,7.57,7.84,7.79,Eelgrass,672.68,0.8729261137118162,01:15:00
2023-07-15 01:20:00,2023-07-15T01:20:00Z,13.594,0.163,28.23,86.6,7.56,7.84,7.79,Eelgrass,678.34,1.1502173707608612,01:20:00
2023-07-15 01:25:00,2023-07-15T01:25:00Z,13.588,0.163,28.23,86.3,7.54,7.84,7.79,Eelgrass,679.16,1.569394787808357,01:25:00
2023-07-15 01:30:00,2023-07-15T01:30:00Z,13.577,0.162,28.22,86.1,7.52,7.84,7.79,Eelgrass,682.38,1.8143869488066824,01:30:00
2023-07-15 01:35:00,2023-07-15T01:35:00Z,13.566,0.162,28.22,86,7.51,7.84,7.79,Eelgrass,684,1.51657508881031,01:35:00
2023-07-15 01:40:00,2023-07-15T01:40:00Z,13.548,0.162,28.23,85.3,7.45,7.84,7.79,Eelgrass,687.6,2.1213203435596424,01:40:00
2023-07-15 01:45:00,2023-07-15T01:45:00Z,13.545,0.162,28.22,85.2,7.44,7.83,7.79,Eelgrass,693.1,1.6733200530681511,01:45:00
2023-07-15 01:50:00,2023-07-15T01:50:00Z,13.531,0.162,28.23,85,7.43,7.83,7.78,Eelgrass,695.5,0.8366600265340756,01:50:00
2023-07-15 01:55:00,2023-07-15T01:55:00Z,13.52,0.162,28.23,84.8,7.41,7.83,7.78,Eelgrass,699.5,2.280350850198276,01:55:00
2023-07-15 02:00:00,2023-07-15T02:00:00Z,13.51,0.162,28.23,84.5,7.39,7.83,7.78,Eelgrass,702.12,2.1170734517252425,02:00:00
2023-07-15 02:05:00,2023-07-15T02:05:00Z,13.501,0.162,28.23,84.4,7.38,7.83,7.78,Eelgrass,707.18,1.368210510118941,02:05:00
2023-07-15 02:10:00,2023-07-15T02:10:00Z,13.489,0.162,28.23,84.3,7.37,7.83,7.77,Eelgrass,707.56,1.6071714283174972,02:10:00
2023-07-15 02:15:00,2023-07-15T02:15:00Z,13.48,0.163,28.23,84,7.35,7.82,7.77,Eelgrass,710.1999999999999,1.949358868961793,02:15:00
2023-07-15 02:20:00,2023-07-15T02:20:00Z,13.474,0.163,28.23,83.9,7.34,7.83,7.77,Eelgrass,712.66,1.974335331193779,02:20:00
2023-07-15 02:25:00,2023-07-15T02:25:00Z,13.465,0.163,28.24,83.7,7.32,7.82,7.77,Eelgrass,718.88,1.6130716041143442,02:25:00
2023-07-15 02:30:00,2023-07-15T02:30:00Z,13.455,0.162,28.23,83.4,7.3,7.82,7.77,Eelgrass,723.6999999999999,0.8366600265340756,02:30:00
2023-07-15 02:35:00,2023-07-15T02:35:00Z,13.445,0.162,28.24,83.2,7.29,7.82,7.76,Eelgrass,727.5,2.073644135332772,02:35:00
2023-07-15 02:40:00,2023-07-15T02:40:00Z,13.428,0.162,28.24,82.7,7.24,7.81,7.77,Eelgrass,733.68,3.696890585343324,02:40:00
2023-07-15 02:45:00,2023-07-15T02:45:00Z,13.428,0.162,28.23,82.8,7.25,7.81,7.76,Eelgrass,733.98,1.0009995004993764,02:45:00
2023-07-15 02:50:00,2023-07-15T02:50:00Z,13.418,0.162,28.24,82.7,7.24,7.81,7.76,Eelgrass,735.78,1.8143869488066824,02:50:00
2023-07-15 02:55:00,2023-07-15T02:55:00Z,13.412,0.163,28.24,82.5,7.23,7.81,7.76,Eelgrass,739.4,0.8944271909999159,02:55:00
2023-07-15 03:00:00,2023-07-15T03:00:00Z,13.404,0.162,28.24,82.3,7.21,7.82,7.75,Eelgrass,743.82,2.71330057310281,03:00:00
2023-07-15 03:05:00,2023-07-15T03:05:00Z,13.395,0.162,28.24,82.2,7.21,7.81,7.75,Eelgrass,744.62,0.8786353054595485,03:05:00
2023-07-15 03:10:00,2023-07-15T03:10:00Z,13.386,0.162,28.24,82.1,7.19,7.81,7.75,Eelgrass,748.24,2.895341085260948,03:10:00
2023-07-15 03:15:00,2023-07-15T03:15:00Z,13.38,0.163,28.24,81.8,7.17,7.81,7.75,Eelgrass,749.9,1.9235384061671343,03:15:00
2023-07-15 03:20:00,2023-07-15T03:20:00Z,13.371,0.162,28.24,81.7,7.17,7.8,7.75,Eelgrass,753.72,1.556277610196853,03:20:00
2023-07-15 03:25:00,2023-07-15T03:25:00Z,13.36,0.162,28.24,81.6,7.16,7.81,7.75,Eelgrass,759.34,0.8561541917201645,03:25:00
2023-07-15 03:30:00,2023-07-15T03:30:00Z,13.342,0.161,28.24,81.3,7.13,7.8,7.75,Eelgrass,758.32,1.655898547616976,03:30:00
2023-07-15 03:35:00,2023-07-15T03:35:00Z,13.334,0.161,28.24,81.2,7.12,7.8,7.74,Eelgrass,764.1800000000001,2.8551707479588737,03:35:00
2023-07-15 03:40:00,2023-07-15T03:40:00Z,13.317,0.161,28.25,80.9,7.1,7.8,7.75,Eelgrass,768,2.7748873851023217,03:40:00
2023-07-15 03:45:00,2023-07-15T03:45:00Z,13.317,0.16,28.25,80.9,7.1,7.79,7.74,Eelgrass,772.22,1.7326280616450829,03:45:00
2023-07-15 03:50:00,2023-07-15T03:50:00Z,13.304,0.16,28.24,80.8,7.1,7.79,7.74,Eelgrass,773.06,0.8264381404557831,03:50:00
2023-07-15 03:55:00,2023-07-15T03:55:00Z,13.295,0.16,28.25,80.8,7.09,7.79,7.74,Eelgrass,772.62,0.9121403400792936,03:55:00
2023-07-15 04:00:00,2023-07-15T04:00:00Z,13.289,0.159,28.25,80.6,7.08,7.79,7.73,Eelgrass,774.64,1.3649175799292572,04:00:00
2023-07-15 04:05:00,2023-07-15T04:05:00Z,13.284,0.16,28.25,80.4,7.06,7.79,7.73,Eelgrass,779.28,1.911020669694564,04:05:00
2023-07-15 04:10:00,2023-07-15T04:10:00Z,13.278,0.16,28.25,80.3,7.06,7.79,7.73,Eelgrass,778.9,0.8944271909999159,04:10:00
2023-07-15 04:15:00,2023-07-15T04:15:00Z,13.272,0.16,28.25,80.3,7.05,7.8,7.73,Eelgrass,781.5,1.9235384061671343,04:15:00
2023-07-15 04:20:00,2023-07-15T04:20:00Z,13.267,0.16,28.25,80.2,7.05,7.79,7.73,Eelgrass,784.5,1.9235384061671343,04:20:00
2023-07-15 04:25:00,2023-07-15T04:25:00Z,13.258,0.161,28.25,80.2,7.05,7.78,7.73,Eelgrass,788.52,1.8281137820168725,04:25:00
2023-07-15 04:30:00,2023-07-15T04:30:00Z,13.253,0.159,28.26,80.2,7.05,7.78,7.73,Eelgrass,788.76,1.5630099167951663,04:30:00
2023-07-15 04:35:00,2023-07-15T04:35:00Z,13.251,0.161,28.25,80.1,7.04,7.78,7.73,Eelgrass,792,0.5477225575051661,04:35:00
2023-07-15 04:40:00,2023-07-15T04:40:00Z,13.237,0.16,28.26,79.6,7,7.78,7.73,Eelgrass,793,1.140175425099138,04:40:00
2023-07-15 04:45:00,2023-07-15T04:45:00Z,13.242,0.161,28.25,79.5,6.99,7.78,7.73,Eelgrass,795.8,0.8944271909999159,04:45:00
2023-07-15 04:50:00,2023-07-15T04:50:00Z,13.237,0.161,28.25,79.5,6.99,7.78,7.73,Eelgrass,797.22,1.3461054936371168,04:50:00
2023-07-15 04:55:00,2023-07-15T04:55:00Z,13.234,0.161,28.26,79.6,7,7.77,7.73,Eelgrass,801.68,1.3461054936371168,04:55:00
2023-07-15 05:00:00,2023-07-15T05:00:00Z,13.226,0.162,28.26,79.5,6.99,7.78,7.73,Eelgrass,800.48,0.7429670248402767,05:00:00
2023-07-15 05:05:00,2023-07-15T05:05:00Z,13.221,0.163,28.26,79.3,6.98,7.78,7.72,Eelgrass,805.6,1.51657508881031,05:05:00
2023-07-15 05:10:00,2023-07-15T05:10:00Z,13.217,0.164,28.25,79.2,6.97,7.78,7.72,Eelgrass,807.2,1.4832396974191326,05:10:00
2023-07-15 05:15:00,2023-07-15T05:15:00Z,13.214,0.164,28.26,79.2,6.97,7.79,7.72,Eelgrass,807,1,05:15:00
2023-07-15 05:20:00,2023-07-15T05:20:00Z,13.213,0.164,28.26,78.6,6.92,7.79,7.73,Eelgrass,810.2,1.3038404810405295,05:20:00
2023-07-15 05:25:00,2023-07-15T05:25:00Z,13.217,0.164,28.26,79,6.95,7.78,7.73,Eelgrass,811,1.224744871391589,05:25:00
2023-07-15 05:30:00,2023-07-15T05:30:00Z,13.213,0.165,28.26,79.4,6.99,7.78,7.72,Eelgrass,810.8,1.095445115010332,05:30:00
2023-07-15 05:35:00,2023-07-15T05:35:00Z,13.217,0.165,28.26,79.5,6.99,7.78,7.71,Eelgrass,810.2,3.03315017762062,05:35:00
2023-07-15 05:40:00,2023-07-15T05:40:00Z,13.21,0.165,28.26,79.1,6.96,7.78,7.73,Eelgrass,811.2,1.095445115010332,05:40:00
2023-07-15 05:45:00,2023-07-15T05:45:00Z,13.214,0.166,28.26,79.2,6.97,7.78,7.73,Eelgrass,810.4,2.1908902300206643,05:45:00
2023-07-15 05:50:00,2023-07-15T05:50:00Z,13.214,0.166,28.26,79.3,6.97,7.77,7.73,Eelgrass,813.2,2.4899799195977463,05:50:00
2023-07-15 05:55:00,2023-07-15T05:55:00Z,13.234,0.166,28.28,79.5,6.99,7.78,7.73,Eelgrass,815,0.7071067811865476,05:55:00
2023-07-15 06:00:00,2023-07-15T06:00:00Z,13.232,0.165,28.26,80,7.03,7.78,7.73,Eelgrass,816.6,1.140175425099138,06:00:00
2023-07-15 06:05:00,2023-07-15T06:05:00Z,13.234,0.166,28.26,80.4,7.07,7.78,7.73,Eelgrass,814.2,2.7748873851023217,06:05:00
2023-07-15 06:10:00,2023-07-15T06:10:00Z,13.233,0.166,28.26,80.7,7.09,7.79,7.73,Eelgrass,809.4,2.6076809620810595,06:10:00
2023-07-15 06:15:00,2023-07-15T06:15:00Z,13.236,0.166,28.27,80.8,7.1,7.79,7.73,Eelgrass,806,0.7071067811865476,06:15:00
2023-07-15 06:20:00,2023-07-15T06:20:00Z,13.242,0.166,28.27,80.9,7.11,7.79,7.73,Eelgrass,802.6,0.5477225575051661,06:20:00
2023-07-15 06:25:00,2023-07-15T06:25:00Z,13.251,0.166,28.26,81,7.12,7.79,7.73,Eelgrass,802.4,0.5477225575051661,06:25:00
2023-07-15 06:30:00,2023-07-15T06:30:00Z,13.253,0.166,28.26,81.2,7.14,7.79,7.74,Eelgrass,803.2,1.095445115010332,06:30:00
2023-07-15 06:35:00,2023-07-15T06:35:00Z,13.248,0.166,28.26,81.4,7.16,7.79,7.74,Eelgrass,794.9,2.792848008753788,06:35:00
2023-07-15 06:40:00,2023-07-15T06:40:00Z,13.242,0.166,28.26,81.7,7.18,7.79,7.74,Eelgrass,795.12,1.6946976131451938,06:40:00
2023-07-15 06:45:00,2023-07-15T06:45:00Z,13.256,0.166,28.26,81.8,7.19,7.79,7.74,Eelgrass,791.7,2.16794833886788,06:45:00
2023-07-15 06:50:00,2023-07-15T06:50:00Z,13.269,0.167,28.25,82.3,7.23,7.8,7.75,Eelgrass,790.82,0.8438009243891613,06:50:00
2023-07-15 06:55:00,2023-07-15T06:55:00Z,13.279,0.166,28.27,83.2,7.31,7.8,7.75,Eelgrass,786.9,2.4083189157584592,06:55:00
2023-07-15 07:00:00,2023-07-15T07:00:00Z,13.284,0.166,28.26,83.8,7.36,7.8,7.75,Eelgrass,783.9,1.51657508881031,07:00:00
2023-07-15 07:05:00,2023-07-15T07:05:00Z,13.295,0.166,28.26,84.1,7.38,7.81,7.75,Eelgrass,779.9,1.51657508881031,07:05:00
2023-07-15 07:10:00,2023-07-15T07:10:00Z,13.307,0.166,28.26,84.4,7.41,7.81,7.76,Eelgrass,776.08,1.1322543883774512,07:10:00
2023-07-15 07:15:00,2023-07-15T07:15:00Z,13.323,0.166,28.26,84.8,7.44,7.81,7.76,Eelgrass,773.24,1.350185172485622,07:15:00
2023-07-15 07:20:00,2023-07-15T07:20:00Z,13.337,0.166,28.27,85.1,7.47,7.81,7.76,Eelgrass,768.4,2.449489742783178,07:20:00
2023-07-15 07:25:00,2023-07-15T07:25:00Z,13.356,0.166,28.26,85.7,7.51,7.82,7.76,Eelgrass,761.76,2.343714999738672,07:25:00
2023-07-15 07:30:00,2023-07-15T07:30:00Z,13.372,0.166,28.26,86.1,7.55,7.82,7.77,Eelgrass,754.6999999999999,2.8809720581775866,07:30:00
2023-07-15 07:35:00,2023-07-15T07:35:00Z,13.384,0.167,28.26,86.8,7.61,7.82,7.77,Eelgrass,749.0799999999999,4.363714014460582,07:35:00
2023-07-15 07:40:00,2023-07-15T07:40:00Z,13.401,0.167,28.27,87.8,7.69,7.83,7.79,Eelgrass,743.88,1.559487095169395,07:40:00
2023-07-15 07:45:00,2023-07-15T07:45:00Z,13.428,0.167,28.27,88.1,7.72,7.84,7.79,Eelgrass,737,1.6431676725154984,07:45:00
2023-07-15 07:50:00,2023-07-15T07:50:00Z,13.452,0.167,28.27,88.4,7.74,7.84,7.79,Eelgrass,732.6,2.302172886644267,07:50:00
2023-07-15 07:55:00,2023-07-15T07:55:00Z,13.465,0.168,28.27,89,7.79,7.84,7.79,Eelgrass,725.32,0.861394218694327,07:55:00
2023-07-15 08:00:00,2023-07-15T08:00:00Z,13.492,0.168,28.27,89.2,7.8,7.85,7.79,Eelgrass,720.3000000000001,2.280350850198276,08:00:00
2023-07-15 08:05:00,2023-07-15T08:05:00Z,13.511,0.168,28.28,89.6,7.83,7.85,7.79,Eelgrass,710.42,3.818638500827234,08:05:00
2023-07-15 08:10:00,2023-07-15T08:10:00Z,13.539,0.168,28.27,90.1,7.87,7.85,7.8,Eelgrass,706,0.7071067811865476,08:10:00
2023-07-15 08:15:00,2023-07-15T08:15:00Z,13.572,0.168,28.27,90.5,7.9,7.86,7.8,Eelgrass,704,1,08:15:00
2023-07-15 08:20:00,2023-07-15T08:20:00Z,13.6,0.167,28.27,90.9,7.93,7.86,7.8,Eelgrass,700.6,1.816590212458495,08:20:00
2023-07-15 08:25:00,2023-07-15T08:25:00Z,13.633,0.168,28.28,91.6,7.99,7.87,7.8,Eelgrass,694.38,5.720314676658977,08:25:00
2023-07-15 08:30:00,2023-07-15T08:30:00Z,13.644,0.168,28.27,92.7,8.08,7.86,7.81,Eelgrass,685.0799999999999,1.3274034804836148,08:30:00
2023-07-15 08:35:00,2023-07-15T08:35:00Z,13.67,0.168,28.28,93.4,8.14,7.87,7.81,Eelgrass,679,3.8340579025361623,08:35:00
2023-07-15 08:40:00,2023-07-15T08:40:00Z,13.692,0.167,28.28,94.7,8.25,7.89,7.84,Eelgrass,668.14,3.0680612770933853,08:40:00
2023-07-15 08:45:00,2023-07-15T08:45:00Z,13.722,0.168,28.27,96.2,8.37,7.89,7.84,Eelgrass,664.74,1.898157000882673,08:45:00
2023-07-15 08:50:00,2023-07-15T08:50:00Z,13.757,0.168,28.28,96.6,8.4,7.9,7.84,Eelgrass,652.82,3.740588189041941,08:50:00
2023-07-15 08:55:00,2023-07-15T08:55:00Z,13.803,0.168,28.28,96.7,8.4,7.9,7.84,Eelgrass,648.16,1.7067512999848649,08:55:00
2023-07-15 09:00:00,2023-07-15T09:00:00Z,13.844,0.167,28.29,97.4,8.45,7.9,7.85,Eelgrass,636.68,7.362879871354694,09:00:00
2023-07-15 09:05:00,2023-07-15T09:05:00Z,13.87,0.167,28.29,98.4,8.54,7.9,7.86,Eelgrass,627,1.6733200530681511,09:05:00
2023-07-15 09:10:00,2023-07-15T09:10:00Z,13.917,0.167,28.29,98.6,8.55,7.91,7.86,Eelgrass,622.38,1.8713631395322503,09:10:00
2023-07-15 09:15:00,2023-07-15T09:15:00Z,13.954,0.168,28.29,99.6,8.63,7.92,7.86,Eelgrass,614.74,3.0761989532538427,09:15:00
2023-07-15 09:20:00,2023-07-15T09:20:00Z,13.993,0.168,28.3,99.1,8.57,7.92,7.86,Eelgrass,607.5,1.7888543819998317,09:20:00
2023-07-15 09:25:00,2023-07-15T09:25:00Z,14.036,0.168,28.3,100,8.64,7.92,7.87,Eelgrass,601.2,1.5811388300841898,09:25:00
2023-07-15 09:30:00,2023-07-15T09:30:00Z,14.072,0.168,28.29,100.7,8.7,7.93,7.87,Eelgrass,596.6,2.302172886644267,09:30:00
2023-07-15 09:35:00,2023-07-15T09:35:00Z,14.105,0.168,28.29,101.4,8.76,7.93,7.89,Eelgrass,590.1600000000001,2.4905822612393367,09:35:00
2023-07-15 09:40:00,2023-07-15T09:40:00Z,14.123,0.168,28.29,104.6,9.03,7.95,7.9,Eelgrass,583.3000000000001,1.095445115010332,09:40:00
2023-07-15 09:45:00,2023-07-15T09:45:00Z,14.153,0.167,28.28,105,9.06,7.96,7.9,Eelgrass,580.9,1.7888543819998317,09:45:00
2023-07-15 09:50:00,2023-07-15T09:50:00Z,14.198,0.168,28.28,105,9.05,7.96,7.9,Eelgrass,576.24,5.717342039794386,09:50:00
2023-07-15 09:55:00,2023-07-15T09:55:00Z,14.241,0.168,28.31,106.4,9.16,7.97,7.91,Eelgrass,560.3,4.277849927241488,09:55:00
2023-07-15 10:00:00,2023-07-15T10:00:00Z,14.307,0.168,28.32,107.8,9.26,7.97,7.92,Eelgrass,553.26,3.2392900456735956,10:00:00
2023-07-15 10:05:00,2023-07-15T10:05:00Z,14.361,0.168,28.3,107.4,9.23,7.98,7.92,Eelgrass,541.56,5.165559021054697,10:05:00
2023-07-15 10:10:00,2023-07-15T10:10:00Z,14.408,0.167,28.31,107.8,9.25,7.98,7.93,Eelgrass,523.0400000000001,3.900384596421242,10:10:00
2023-07-15 10:15:00,2023-07-15T10:15:00Z,14.457,0.168,28.32,108.4,9.29,7.98,7.94,Eelgrass,518.16,2.227779163202681,10:15:00
2023-07-15 10:20:00,2023-07-15T10:20:00Z,14.508,0.167,28.32,109,9.33,7.98,7.94,Eelgrass,507.7,3.420526275297414,10:20:00
2023-07-15 10:25:00,2023-07-15T10:25:00Z,14.552,0.167,28.34,109.6,9.38,7.99,7.94,Eelgrass,497,4.61519230368573,10:25:00
2023-07-15 10:30:00,2023-07-15T10:30:00Z,14.603,0.166,28.33,110.3,9.43,7.99,7.95,Eelgrass,491.7999999999999,2.302172886644267,10:30:00
2023-07-15 10:35:00,2023-07-15T10:35:00Z,14.648,0.166,28.33,111.5,9.52,8,7.96,Eelgrass,487.94,1.1371015785759868,10:35:00
2023-07-15 10:40:00,2023-07-15T10:40:00Z,14.595,0.167,28.3,113.4,9.69,8,7.95,Eelgrass,487.78,0.5674504383644371,10:40:00
