datetime_pdt,datetime_raw,temp_c,depth_m,sal_psu,do_perc,do_mgl,p_h1,p_h2,battery_v,wiper_position_volt,path,tank
2023-06-21 01:50:00,2023-06-21 01:50:00,11.736,0.215,28.04,86.7,7.88,7.88,7.94,4.76,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 01:55:00,2023-06-21 01:55:00,11.745,0.215,28.04,87.1,7.92,7.88,7.92,4.77,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:00:00,2023-06-21 02:00:00,11.753,0.215,28.04,87,7.9,7.88,7.9,4.75,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:05:00,2023-06-21 02:05:00,11.757,0.215,28.04,87.1,7.91,7.89,7.89,4.76,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:10:00,2023-06-21 02:10:00,11.756,0.215,28.04,87.7,7.96,7.88,7.88,4.74,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:15:00,2023-06-21 02:15:00,11.752,0.215,28.04,87.9,7.99,7.89,7.87,4.76,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:20:00,2023-06-21 02:20:00,11.741,0.216,28.04,88.6,8.05,7.87,7.85,4.76,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:25:00,2023-06-21 02:25:00,11.744,0.216,28.04,88.9,8.08,7.87,7.84,4.75,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:30:00,2023-06-21 02:30:00,11.737,0.215,28.05,88.4,8.03,7.86,7.83,4.76,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:35:00,2023-06-21 02:35:00,11.731,0.216,28.05,87.6,7.96,7.86,7.83,4.74,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:40:00,2023-06-21 02:40:00,11.72,0.216,28.06,86.9,7.9,7.85,7.82,4.76,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:45:00,2023-06-21 02:45:00,11.71,0.216,28.06,86.6,7.87,7.85,7.82,4.77,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:50:00,2023-06-21 02:50:00,11.694,0.215,28.06,86.8,7.89,7.85,7.82,4.75,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 02:55:00,2023-06-21 02:55:00,11.677,0.215,28.06,86.6,7.88,7.85,7.81,4.76,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:00:00,2023-06-21 03:00:00,11.653,0.215,28.07,86.3,7.86,7.84,7.81,4.74,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:05:00,2023-06-21 03:05:00,11.628,0.215,28.08,85.4,7.77,7.83,7.8,4.75,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:10:00,2023-06-21 03:10:00,11.606,0.216,28.09,84.7,7.72,7.83,7.79,4.76,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:15:00,2023-06-21 03:15:00,11.579,0.215,28.1,84.1,7.66,7.83,7.79,4.75,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:20:00,2023-06-21 03:20:00,11.529,0.215,28.11,83.2,7.59,7.82,7.78,4.75,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:25:00,2023-06-21 03:25:00,11.527,0.215,28.11,83,7.58,7.81,7.78,4.74,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:30:00,2023-06-21 03:30:00,11.508,0.215,28.12,82.6,7.54,7.81,7.77,4.75,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:35:00,2023-06-21 03:35:00,11.487,0.215,28.12,81.9,7.48,7.8,7.77,4.76,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:40:00,2023-06-21 03:40:00,11.465,0.215,28.13,81.5,7.45,7.8,7.76,4.74,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:45:00,2023-06-21 03:45:00,11.444,0.215,28.13,80.9,7.39,7.8,7.76,4.76,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:50:00,2023-06-21 03:50:00,11.425,0.215,28.14,80.7,7.37,7.79,7.76,4.74,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 03:55:00,2023-06-21 03:55:00,11.405,0.215,28.15,80.3,7.34,7.79,7.75,4.75,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:00:00,2023-06-21 04:00:00,11.386,0.214,28.15,79.8,7.3,7.79,7.74,4.76,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:05:00,2023-06-21 04:05:00,11.373,0.214,28.15,79.8,7.3,7.78,7.74,4.74,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:10:00,2023-06-21 04:10:00,11.358,0.214,28.15,79.2,7.25,7.78,7.74,4.76,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:15:00,2023-06-21 04:15:00,11.347,0.215,28.16,78.9,7.22,7.78,7.74,4.73,1.188,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:20:00,2023-06-21 04:20:00,11.319,0.214,28.17,78.5,7.19,7.77,7.74,4.74,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:25:00,2023-06-21 04:25:00,11.319,0.213,28.17,78.5,7.19,7.77,7.73,4.76,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:30:00,2023-06-21 04:30:00,11.305,0.212,28.18,78.1,7.15,7.76,7.73,4.74,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:35:00,2023-06-21 04:35:00,11.289,0.211,28.18,77.4,7.09,7.76,7.72,4.75,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:40:00,2023-06-21 04:40:00,11.271,0.21,28.19,77.1,7.07,7.76,7.72,4.73,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:45:00,2023-06-21 04:45:00,11.254,0.209,28.19,76.8,7.05,7.76,7.72,4.74,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:50:00,2023-06-21 04:50:00,11.24,0.209,28.19,76.4,7.01,7.76,7.71,4.76,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 04:55:00,2023-06-21 04:55:00,11.226,0.209,28.2,76.1,6.99,7.75,7.71,4.74,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:00:00,2023-06-21 05:00:00,11.21,0.208,28.2,75.9,6.97,7.75,7.71,4.75,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:05:00,2023-06-21 05:05:00,11.194,0.209,28.2,75.4,6.92,7.75,7.71,4.73,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:10:00,2023-06-21 05:10:00,11.18,0.21,28.21,75.2,6.91,7.74,7.7,4.74,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:15:00,2023-06-21 05:15:00,11.167,0.21,28.21,74.9,6.88,7.74,7.7,4.76,1.207,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:20:00,2023-06-21 05:20:00,11.137,0.211,28.22,74.7,6.86,7.74,7.7,4.73,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:25:00,2023-06-21 05:25:00,11.143,0.211,28.22,74.6,6.86,7.74,7.7,4.75,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:30:00,2023-06-21 05:30:00,11.142,0.212,28.22,74.8,6.88,7.73,7.7,4.72,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:35:00,2023-06-21 05:35:00,11.138,0.212,28.22,74.7,6.87,7.74,7.7,4.74,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:40:00,2023-06-21 05:40:00,11.135,0.213,28.22,74.8,6.88,7.74,7.71,4.75,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:45:00,2023-06-21 05:45:00,11.13,0.213,28.22,74.3,6.83,7.74,7.71,4.74,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:50:00,2023-06-21 05:50:00,11.145,0.213,28.21,72.8,6.69,7.74,7.8,4.75,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 05:55:00,2023-06-21 05:55:00,11.162,0.213,28.21,74,6.8,7.75,7.79,4.73,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:00:00,2023-06-21 06:00:00,11.175,0.214,28.21,74.6,6.86,7.75,7.78,4.74,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:05:00,2023-06-21 06:05:00,11.188,0.214,28.18,74.6,6.85,7.75,7.78,4.75,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:10:00,2023-06-21 06:10:00,11.195,0.214,28.2,75,6.89,7.75,7.8,4.73,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:15:00,2023-06-21 06:15:00,11.207,0.214,28.19,74.7,6.86,7.76,7.81,4.75,1.2,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:20:00,2023-06-21 06:20:00,11.222,0.214,28.2,76.2,6.99,7.77,7.76,4.72,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:25:00,2023-06-21 06:25:00,11.245,0.214,28.2,76.9,7.05,7.78,7.77,4.74,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:30:00,2023-06-21 06:30:00,11.266,0.214,28.18,76.4,7.01,7.84,7.77,4.75,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:35:00,2023-06-21 06:35:00,11.287,0.214,28.18,77.1,7.07,7.79,7.76,4.74,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:40:00,2023-06-21 06:40:00,11.309,0.213,28.18,77.3,7.08,7.84,7.77,4.75,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:45:00,2023-06-21 06:45:00,11.335,0.214,28.18,77,7.05,7.85,7.82,4.73,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:50:00,2023-06-21 06:50:00,11.353,0.215,28.17,77.1,7.06,7.83,7.87,4.74,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 06:55:00,2023-06-21 06:55:00,11.374,0.215,28.17,77.4,7.08,7.81,7.83,4.75,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:00:00,2023-06-21 07:00:00,11.395,0.214,28.16,78.1,7.14,7.84,7.81,4.74,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:05:00,2023-06-21 07:05:00,11.412,0.215,28.15,77.9,7.12,7.81,7.79,4.75,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:10:00,2023-06-21 07:10:00,11.434,0.215,28.15,75.3,6.88,7.85,7.77,4.73,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:15:00,2023-06-21 07:15:00,11.449,0.215,28.14,77.3,7.07,7.83,7.78,4.74,1.195,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:20:00,2023-06-21 07:20:00,11.459,0.215,28.13,81.6,7.46,7.82,7.79,4.75,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:25:00,2023-06-21 07:25:00,11.484,0.215,28.13,83,7.58,7.82,7.78,4.74,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:30:00,2023-06-21 07:30:00,11.501,0.215,28.13,82.3,7.52,7.82,7.81,4.75,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:35:00,2023-06-21 07:35:00,11.52,0.215,28.12,82.4,7.51,7.82,7.85,4.73,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:40:00,2023-06-21 07:40:00,11.541,0.215,28.12,82.7,7.54,7.82,7.86,4.74,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:45:00,2023-06-21 07:45:00,11.563,0.213,28.11,83.3,7.6,7.83,7.83,4.76,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:50:00,2023-06-21 07:50:00,11.585,0.214,28.11,83.5,7.6,7.83,7.83,4.74,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 07:55:00,2023-06-21 07:55:00,11.595,0.214,28.1,84.5,7.7,7.83,7.86,4.75,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:00:00,2023-06-21 08:00:00,11.622,0.214,28.1,85.3,7.77,7.84,7.85,4.73,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:05:00,2023-06-21 08:05:00,11.646,0.214,28.1,86.6,7.88,7.84,7.85,4.74,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:10:00,2023-06-21 08:10:00,11.667,0.213,28.09,87.1,7.93,7.84,7.86,4.76,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:15:00,2023-06-21 08:15:00,11.694,0.213,28.08,87.2,7.93,7.85,7.84,4.74,1.194,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:20:00,2023-06-21 08:20:00,11.719,0.213,28.08,89.2,8.11,7.87,7.84,4.75,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:25:00,2023-06-21 08:25:00,11.76,0.212,28.08,90.2,8.19,7.87,7.83,4.73,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:30:00,2023-06-21 08:30:00,11.797,0.212,28.07,90.3,8.19,7.87,7.83,4.75,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:35:00,2023-06-21 08:35:00,11.833,0.213,28.06,91.2,8.27,7.87,7.84,4.76,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:40:00,2023-06-21 08:40:00,11.862,0.214,28.06,96.4,8.73,7.88,7.87,4.74,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:45:00,2023-06-21 08:45:00,11.887,0.214,28.06,103.6,9.38,7.88,7.87,4.76,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:50:00,2023-06-21 08:50:00,11.91,0.214,28.05,105.5,9.55,7.88,7.88,4.74,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 08:55:00,2023-06-21 08:55:00,11.933,0.214,28.05,104.3,9.43,7.89,7.88,4.75,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:00:00,2023-06-21 09:00:00,11.957,0.214,28.04,107.8,9.75,7.9,7.88,4.77,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:05:00,2023-06-21 09:05:00,11.983,0.214,28.04,104.8,9.48,7.91,7.88,4.75,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:10:00,2023-06-21 09:10:00,12.002,0.215,28.04,101.8,9.2,7.93,7.89,4.76,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:15:00,2023-06-21 09:15:00,12.023,0.215,28.03,101.2,9.13,7.93,7.88,4.75,1.196,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:20:00,2023-06-21 09:20:00,12.022,0.215,28.03,100.6,9.09,7.95,7.91,4.75,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:25:00,2023-06-21 09:25:00,12.054,0.215,28.03,101.1,9.12,7.95,7.91,4.77,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:30:00,2023-06-21 09:30:00,12.083,0.215,28.02,101.2,9.13,7.95,7.9,4.76,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:35:00,2023-06-21 09:35:00,12.123,0.215,28.03,101.3,9.13,7.95,7.91,4.77,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:40:00,2023-06-21 09:40:00,12.131,0.216,28.02,107.3,9.67,7.96,7.94,4.75,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:45:00,2023-06-21 09:45:00,12.155,0.215,28.03,108,9.73,7.96,7.94,4.76,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:50:00,2023-06-21 09:50:00,12.186,0.215,28.01,109.8,9.88,7.97,7.92,4.78,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 09:55:00,2023-06-21 09:55:00,12.225,0.214,28.03,109.1,9.81,7.97,7.92,4.76,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:00:00,2023-06-21 10:00:00,12.204,0.212,28,107.8,9.7,7.99,7.96,4.77,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:05:00,2023-06-21 10:05:00,12.245,0.211,28,108,9.71,7.99,7.98,4.75,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:10:00,2023-06-21 10:10:00,12.25,0.211,28.01,108.7,9.77,7.99,7.97,4.77,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:15:00,2023-06-21 10:15:00,12.28,0.211,28.01,108.4,9.74,7.99,7.96,4.78,1.198,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:20:00,2023-06-21 10:20:00,12.271,0.211,28,107.7,9.68,7.99,7.95,4.76,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:25:00,2023-06-21 10:25:00,12.348,0.211,28.01,107.4,9.63,7.99,7.95,4.77,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:30:00,2023-06-21 10:30:00,12.401,0.212,28,107.4,9.62,8,7.95,4.75,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:35:00,2023-06-21 10:35:00,12.421,0.211,28,107.6,9.64,8,7.94,4.77,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:40:00,2023-06-21 10:40:00,12.449,0.211,28.01,108.5,9.71,8.01,7.94,4.79,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:45:00,2023-06-21 10:45:00,12.504,0.212,28.01,109.6,9.8,8.01,7.95,4.77,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:50:00,2023-06-21 10:50:00,12.571,0.211,28,110.9,9.9,8.01,7.95,4.79,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 10:55:00,2023-06-21 10:55:00,12.638,0.211,28.01,111,9.9,8.02,7.95,4.76,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:00:00,2023-06-21 11:00:00,12.673,0.211,28,110.8,9.88,8.02,7.95,4.78,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:05:00,2023-06-21 11:05:00,12.686,0.211,27.99,111.1,9.9,8.02,7.95,4.79,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:10:00,2023-06-21 11:10:00,12.721,0.211,27.98,114,10.14,8.04,7.96,4.77,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:15:00,2023-06-21 11:15:00,12.745,0.211,27.96,116.8,10.4,8.04,7.98,4.8,1.19,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:20:00,2023-06-21 11:20:00,12.759,0.211,27.98,115.8,10.31,8.04,7.99,4.76,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:25:00,2023-06-21 11:25:00,12.782,0.211,27.96,117.4,10.44,8.05,8,4.78,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:30:00,2023-06-21 11:30:00,12.83,0.211,27.96,118.2,10.5,8.06,8.01,4.8,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:35:00,2023-06-21 11:35:00,12.886,0.211,27.96,121,10.73,8.08,8.02,4.79,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:40:00,2023-06-21 11:40:00,12.921,0.211,27.95,124,10.99,8.09,8.04,4.8,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:45:00,2023-06-21 11:45:00,12.959,0.211,27.96,124.2,11,8.09,8.04,4.78,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:50:00,2023-06-21 11:50:00,13,0.212,27.94,124.5,11.03,8.09,8.04,4.79,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 11:55:00,2023-06-21 11:55:00,13.036,0.211,27.95,124.9,11.05,8.08,8.04,4.82,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:00:00,2023-06-21 12:00:00,13.091,0.212,27.95,123.2,10.89,8.07,8.04,4.79,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:05:00,2023-06-21 12:05:00,13.162,0.212,27.96,124.8,11.01,8.08,8.02,4.81,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:10:00,2023-06-21 12:10:00,13.234,0.212,27.97,125.7,11.07,8.09,8.03,4.78,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:15:00,2023-06-21 12:15:00,13.294,0.212,27.97,130.8,11.51,8.08,8.06,4.8,1.199,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:20:00,2023-06-21 12:20:00,13.348,0.213,27.97,128.2,11.27,8.11,8.05,4.81,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:25:00,2023-06-21 12:25:00,13.398,0.212,27.97,127.2,11.16,8.08,8.05,4.8,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:30:00,2023-06-21 12:30:00,13.402,0.213,27.97,125.5,11.02,8.07,8.06,4.83,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:35:00,2023-06-21 12:35:00,13.433,0.212,27.98,125.9,11.04,8.08,8.04,4.79,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:40:00,2023-06-21 12:40:00,13.466,0.211,27.99,125.1,10.96,8.09,8.04,4.81,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:45:00,2023-06-21 12:45:00,13.514,0.212,27.98,128.2,11.23,8.09,8.07,4.84,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:50:00,2023-06-21 12:50:00,13.542,0.212,27.95,128.8,11.27,8.09,8.07,4.8,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 12:55:00,2023-06-21 12:55:00,13.526,0.213,27.92,125.2,10.96,8.09,8.03,4.83,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:00:00,2023-06-21 13:00:00,13.598,0.212,27.96,125.9,11.01,8.1,8.08,4.79,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:05:00,2023-06-21 13:05:00,13.649,0.212,27.95,129.2,11.28,8.1,8.1,4.81,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:10:00,2023-06-21 13:10:00,13.692,0.212,27.96,132.1,11.53,8.1,8.06,4.84,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:15:00,2023-06-21 13:15:00,13.724,0.212,27.96,133.4,11.63,8.1,8.09,4.81,1.197,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:20:00,2023-06-21 13:20:00,13.727,0.211,27.95,132.3,11.54,8.15,8.08,4.83,1.206,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:25:00,2023-06-21 13:25:00,13.76,0.211,27.94,132.6,11.55,8.12,8.08,4.79,1.206,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:30:00,2023-06-21 13:30:00,13.759,0.211,27.91,137.2,11.96,8.16,8.11,4.81,1.206,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:35:00,2023-06-21 13:35:00,13.783,0.211,27.93,135.2,11.77,8.15,8.1,4.84,1.206,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:40:00,2023-06-21 13:40:00,13.813,0.212,27.92,135.4,11.79,8.16,8.1,4.81,1.206,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:45:00,2023-06-21 13:45:00,13.881,0.212,27.95,134.4,11.69,8.15,8.1,4.83,1.206,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
2023-06-21 13:50:00,2023-06-21 13:50:00,13.97,0.211,27.96,135.6,11.76,8.17,8.09,4.79,1.206,data/exo/timeseries/230626_21K102182_eelgrass.csv,Eelgrass
