"TOA5","CR6Series","CR6","11604","CR6.Std.09.02 RF4xx.01.01","CPU:230526_30s_sw_v1.CR6","51056","Table1"
"2023-08-03 18:40:00",99217,12.52,28.28,639.6,401.6,1585,996
"2023-08-03 18:41:00",99218,12.51,28.21,638.6,403.6,1583,1001
"2023-08-03 18:42:00",99219,12.51,28.15,639.6,404.6,1585,1004
"2023-08-03 18:43:00",99220,12.51,28.09,641.6,404.6,1590,1004
"2023-08-03 18:44:00",99221,12.51,28.03,641.6,404.6,1590,1004
"2023-08-03 18:45:00",99222,12.51,27.97,642.6,406.6,1593,1009
"2023-08-03 18:46:00",99223,12.51,27.9,642.6,407.6,1593,1011
"2023-08-03 18:47:00",99224,12.51,27.84,641.6,407.6,1590,1011
"2023-08-03 18:48:00",99225,12.51,27.78,643.7,407.6,1595,1011
"2023-08-03 18:49:00",99226,12.51,27.72,647.7,408.6,1605,1014
"2023-08-03 18:50:00",99227,12.51,27.66,645.6,409.6,1600,1016
"2023-08-03 18:51:00",99228,12.51,27.6,645.7,410.6,1600,1019
"2023-08-03 18:52:00",99229,12.51,27.55,642.6,410.6,1593,1019
"2023-08-03 18:53:00",99230,12.51,27.49,642.6,412.6,1593,1024
"2023-08-03 18:54:00",99231,12.51,27.43,647.7,410.6,1605,1019
"2023-08-03 18:55:00",99232,12.51,27.37,644.7,413.6,1598,1026
"2023-08-03 18:56:00",99233,12.51,27.32,644.7,413.6,1598,1026
"2023-08-03 18:57:00",99234,12.51,27.26,644.6,412.6,1598,1024
"2023-08-03 18:58:00",99235,12.51,27.2,646.7,413.6,1603,1026
"2023-08-03 18:59:00",99236,12.51,27.15,649.7,411.6,1610,1021
"2023-08-03 19:00:00",99237,12.51,27.09,649.7,411.6,1610,1021
"2023-08-03 19:01:00",99238,12.51,27.04,650.7,416.7,1613,1034
"2023-08-03 19:02:00",99239,12.52,26.99,649.7,414.6,1610,1029
"2023-08-03 19:03:00",99240,12.52,26.93,649.7,414.6,1610,1029
"2023-08-03 19:04:00",99241,12.52,26.88,649.7,415.6,1610,1031
"2023-08-03 19:05:00",99242,12.51,26.83,648.7,415.6,1608,1031
"2023-08-03 19:06:00",99243,12.51,26.77,647.7,415.6,1605,1031
"2023-08-03 19:07:00",99244,12.51,26.72,648.7,413.6,1608,1026
"2023-08-03 19:08:00",99245,12.51,26.67,647.7,418.7,1605,1039
"2023-08-03 19:09:00",99246,12.51,26.62,646.6,416.6,1603,1034
"2023-08-03 19:10:00",99247,12.51,26.57,648.7,417.7,1608,1036
"2023-08-03 19:11:00",99248,12.5,26.52,653.7,418.7,1620,1039
"2023-08-03 19:12:00",99249,12.51,26.47,653.7,422.7,1620,1049
"2023-08-03 19:13:00",99250,12.51,26.42,653.7,421.7,1620,1046
"2023-08-03 19:14:00",99251,12.51,26.38,650.7,420.7,1613,1044
"2023-08-03 19:15:00",99252,12.51,26.33,652.7,419.7,1618,1041
"2023-08-03 19:16:00",99253,12.51,26.28,652.7,421.7,1618,1046
"2023-08-03 19:17:00",99254,12.51,26.23,654.7,423.7,1623,1051
"2023-08-03 19:18:00",99255,12.51,26.19,654.7,424.7,1623,1054
"2023-08-03 19:19:00",99256,12.51,26.14,655.8,425.7,1625,1056
"2023-08-03 19:20:00",99257,12.51,26.1,655.7,425.7,1625,1056
"2023-08-03 19:21:00",99258,12.51,26.05,655.7,424.7,1625,1056
"2023-08-03 19:22:00",99259,12.51,26.01,656.7,424.7,1628,1054
"2023-08-03 19:23:00",99260,12.51,25.96,656.7,428.7,1628,1064
"2023-08-03 19:24:00",99261,12.51,25.92,655.7,426.7,1625,1059
"2023-08-03 19:25:00",99262,12.51,25.87,654.7,426.7,1623,1059
"2023-08-03 19:26:00",99263,12.51,25.83,657.8,426.7,1628,1059
"2023-08-03 19:27:00",99264,12.51,25.79,657.8,425.7,1630,1056
"2023-08-03 19:28:00",99265,12.5,25.75,657.8,425.7,1630,1056
"2023-08-03 19:29:00",99266,12.51,25.7,655.7,425.7,1625,1056
"2023-08-03 19:30:00",99267,12.51,25.66,656.7,426.7,1628,1059
"2023-08-03 19:31:00",99268,12.51,25.62,656.7,427.7,1628,1061
"2023-08-03 19:32:00",99269,12.51,25.58,656.7,426.7,1628,1059
"2023-08-03 19:33:00",99270,12.51,25.54,655.7,426.7,1625,1059
"2023-08-03 19:34:00",99271,12.51,25.5,656.7,432.8,1628,1074
"2023-08-03 19:35:00",99272,12.51,25.46,655.7,429.7,1625,1066
"2023-08-03 19:36:00",99273,12.51,25.42,654.7,430.7,1623,1069
"2023-08-03 19:37:00",99274,12.51,25.38,652.7,431.8,1618,1071
"2023-08-03 19:38:00",99275,12.51,25.34,656.7,430.7,1628,1069
"2023-08-03 19:39:00",99276,12.51,25.3,655.7,430.7,1625,1069
"2023-08-03 19:40:00",99277,12.5,25.26,654.7,429.7,1623,1066
"2023-08-03 19:41:00",99278,12.51,25.22,653.7,429.7,1620,1066
"2023-08-03 19:42:00",99279,12.51,25.18,652.7,429.7,1618,1066
"2023-08-03 19:43:00",99280,12.51,25.15,652.7,429.7,1618,1066
"2023-08-03 19:44:00",99281,12.51,25.11,652.7,430.7,1618,1069
"2023-08-03 19:45:00",99282,12.5,25.07,652.7,430.7,1618,1069
"2023-08-03 19:46:00",99283,12.51,25.04,653.7,433.8,1620,1076
"2023-08-03 19:47:00",99284,12.51,25,652.7,434.8,1618,1079
"2023-08-03 19:48:00",99285,12.51,24.97,651.7,433.8,1615,1076
"2023-08-03 19:49:00",99286,12.5,24.93,650.7,433.7,1613,1076
"2023-08-03 19:50:00",99287,12.51,24.9,647.7,434.8,1605,1079
"2023-08-03 19:51:00",99288,12.5,24.86,648.6,434.8,1608,1079
"2023-08-03 19:52:00",99289,12.5,24.83,650.7,436.8,1613,1084
"2023-08-03 19:53:00",99290,12.5,24.79,651.7,437.8,1615,1086
"2023-08-03 19:54:00",99291,12.49,24.76,653.7,436.8,1620,1084
"2023-08-03 19:55:00",99292,12.5,24.73,652.7,437.8,1618,1086
"2023-08-03 19:56:00",99293,12.5,24.69,651.7,437.8,1615,1085
"2023-08-03 19:57:00",99294,12.5,24.66,652.7,438.8,1618,1089
"2023-08-03 19:58:00",99295,12.5,24.63,652.7,439.8,1618,1091
"2023-08-03 19:59:00",99296,12.5,24.6,652.7,438.8,1618,1089
"2023-08-03 20:00:00",99297,12.5,24.57,651.7,440.8,1615,1094
"2023-08-03 20:01:00",99298,12.51,24.54,651.7,438.8,1615,1089
"2023-08-03 20:02:00",99299,12.51,24.51,651.7,437.8,1615,1086
"2023-08-03 20:03:00",99300,12.51,24.48,650.7,437.8,1613,1086
"2023-08-03 20:04:00",99301,12.51,24.45,648.6,437.8,1608,1086
"2023-08-03 20:05:00",99302,12.51,24.41,648.6,437.8,1608,1086
"2023-08-03 20:06:00",99303,12.51,24.39,648.7,438.8,1608,1089
"2023-08-03 20:07:00",99304,12.51,24.36,647.7,436.8,1605,1084
"2023-08-03 20:08:00",99305,12.51,24.33,649.7,437.8,1610,1086
"2023-08-03 20:09:00",99306,12.51,24.3,647.7,438.8,1605,1089
"2023-08-03 20:10:00",99307,12.51,24.27,646.6,441.8,1603,1096
"2023-08-03 20:11:00",99308,12.51,24.24,649.7,439.8,1610,1091
"2023-08-03 20:12:00",99309,12.51,24.21,648.6,439.8,1608,1091
"2023-08-03 20:13:00",99310,12.51,24.19,648.7,441.8,1608,1096
"2023-08-03 20:14:00",99311,12.51,24.16,649.6,441.8,1610,1096
"2023-08-03 20:15:00",99312,12.51,24.13,650.7,439.8,1613,1091
"2023-08-03 20:16:00",99313,12.51,24.1,648.6,441.8,1608,1096
"2023-08-03 20:17:00",99314,12.51,24.08,649.6,441.8,1610,1096
"2023-08-03 20:18:00",99315,12.51,24.05,646.6,440.8,1603,1094
"2023-08-03 20:19:00",99316,12.5,24.02,645.6,442.8,1600,1099
"2023-08-03 20:20:00",99317,12.5,24,644.6,442.8,1598,1099
"2023-08-03 20:21:00",99318,12.5,23.97,643.6,441.8,1595,1096
"2023-08-03 20:22:00",99319,12.51,23.94,644.6,441.8,1598,1096
"2023-08-03 20:23:00",99320,12.51,23.92,644.6,442.8,1598,1099
"2023-08-03 20:24:00",99321,12.51,23.89,643.6,442.8,1595,1099
"2023-08-03 20:25:00",99322,12.51,23.87,644.6,444.8,1598,1104
"2023-08-03 20:26:00",99323,12.5,23.84,646.6,444.8,1603,1104
"2023-08-03 20:27:00",99324,12.5,23.82,644.6,443.8,1598,1101
"2023-08-03 20:28:00",99325,12.5,23.8,645.6,443.8,1600,1101
"2023-08-03 20:29:00",99326,12.5,23.77,646.6,443.8,1603,1101
"2023-08-03 20:30:00",99327,12.5,23.75,644.6,445.8,1598,1106
"2023-08-03 20:31:00",99328,12.5,23.72,643.6,444.8,1598,1104
"2023-08-03 20:32:00",99329,12.5,23.7,645.6,443.8,1600,1101
"2023-08-03 20:33:00",99330,12.5,23.68,646.6,443.8,1603,1101
"2023-08-03 20:34:00",99331,12.5,23.65,645.6,441.8,1600,1096
"2023-08-03 20:35:00",99332,12.5,23.63,646.6,446.8,1603,1109
"2023-08-03 20:36:00",99333,12.5,23.61,644.6,446.8,1598,1109
"2023-08-03 20:37:00",99334,12.5,23.58,645.6,447.8,1600,1111
"2023-08-03 20:38:00",99335,12.49,23.56,644.6,448.8,1598,1114
"2023-08-03 20:39:00",99336,12.5,23.54,646.6,447.9,1603,1111
"2023-08-03 20:40:00",99337,12.5,23.51,646.6,449.9,1603,1116
"2023-08-03 20:41:00",99338,12.5,23.49,643.6,448.9,1595,1114
"2023-08-03 20:42:00",99339,12.5,23.47,645.6,448.8,1600,1114
"2023-08-03 20:43:00",99340,12.51,23.45,645.6,448.9,1600,1114
"2023-08-03 20:44:00",99341,12.51,23.42,645.6,448.8,1600,1114
"2023-08-03 20:45:00",99342,12.51,23.4,644.6,448.8,1598,1114
"2023-08-03 20:46:00",99343,12.51,23.38,643.6,450.9,1595,1119
"2023-08-03 20:47:00",99344,12.5,23.36,644.6,450.9,1598,1119
"2023-08-03 20:48:00",99345,12.5,23.33,643.6,451.9,1595,1121
"2023-08-03 20:49:00",99346,12.5,23.31,643.6,452.9,1595,1124
"2023-08-03 20:50:00",99347,12.51,23.29,642.6,452.9,1593,1124
"2023-08-03 20:51:00",99348,12.51,23.27,644.6,451.9,1598,1121
"2023-08-03 20:52:00",99349,12.51,23.25,644.6,452.8,1598,1123
"2023-08-03 20:53:00",99350,12.51,23.22,645.6,453.9,1600,1126
"2023-08-03 20:54:00",99351,12.51,23.2,644.6,456.9,1598,1134
"2023-08-03 20:55:00",99352,12.51,23.18,644.6,454.9,1598,1129
"2023-08-03 20:56:00",99353,12.51,23.16,644.6,456.9,1598,1134
"2023-08-03 20:57:00",99354,12.49,23.14,643.6,455.9,1595,1134
"2023-08-03 20:58:00",99355,12.5,23.11,644.6,455.9,1598,1131
"2023-08-03 20:59:00",99356,12.5,23.09,645.6,456.9,1600,1134
"2023-08-03 21:00:00",99357,12.5,23.07,643.6,458.9,1595,1139
"2023-08-03 21:01:00",99358,12.51,23.05,644.6,458.9,1598,1139
"2023-08-03 21:02:00",99359,12.51,23.03,644.6,459.9,1598,1141
"2023-08-03 21:03:00",99360,12.51,23,644.6,456.9,1598,1134
"2023-08-03 21:04:00",99361,12.51,22.98,643.6,461.9,1595,1146
"2023-08-03 21:05:00",99362,12.5,22.96,643.6,459.9,1595,1141
"2023-08-03 21:06:00",99363,12.51,22.94,644.6,460.9,1598,1143
"2023-08-03 21:07:00",99364,12.51,22.92,644.6,457.9,1597,1136
"2023-08-03 21:08:00",99365,12.51,22.89,644.6,460.9,1598,1143
"2023-08-03 21:09:00",99366,12.51,22.87,643.6,461.9,1595,1146
"2023-08-03 21:10:00",99367,12.51,22.85,645.6,462.9,1600,1149
"2023-08-03 21:11:00",99368,12.51,22.83,643.6,464,1595,1151
"2023-08-03 21:12:00",99369,12.51,22.81,642.6,465,1593,1154
"2023-08-03 21:13:00",99370,12.5,22.78,644.6,466,1598,1156
"2023-08-03 21:14:00",99371,12.5,22.76,648.6,468,1608,1161
"2023-08-03 21:15:00",99372,12.51,22.74,647.6,468,1605,1163
"2023-08-03 21:16:00",99373,12.51,22.72,647.6,469,1605,1164
"2023-08-03 21:17:00",99374,12.5,22.7,649.6,468,1610,1161
"2023-08-03 21:18:00",99375,12.51,22.67,648.6,467,1608,1159
"2023-08-03 21:19:00",99376,12.51,22.65,649.6,468,1610,1161
"2023-08-03 21:20:00",99377,12.51,22.63,648.6,470,1608,1166
"2023-08-03 21:21:00",99378,12.51,22.61,649.6,470,1610,1166
"2023-08-03 21:22:00",99379,12.51,22.59,645.6,470,1600,1166
"2023-08-03 21:23:00",99380,12.51,22.57,646.6,471,1603,1168
"2023-08-03 21:24:00",99381,12.51,22.54,647.6,473,1605,1174
"2023-08-03 21:25:00",99382,12.51,22.52,647.6,471,1605,1166
"2023-08-03 21:26:00",99383,12.5,22.5,646.6,470,1603,1166
"2023-08-03 21:27:00",99384,12.51,22.48,649.6,470,1610,1166
"2023-08-03 21:28:00",99385,12.51,22.46,648.6,471,1607,1169
"2023-08-03 21:29:00",99386,12.51,22.43,648.6,471,1608,1169
"2023-08-03 21:30:00",99387,12.51,22.41,648.6,474,1607,1176
"2023-08-03 21:31:00",99388,12.51,22.39,647.6,475,1605,1178
"2023-08-03 21:32:00",99389,12.51,22.37,649.6,475,1610,1179
"2023-08-03 21:33:00",99390,12.51,22.35,649.6,473,1610,1174
"2023-08-03 21:34:00",99391,12.51,22.33,650.6,473,1613,1174
"2023-08-03 21:35:00",99392,12.5,22.3,652.6,474,1617,1176
"2023-08-03 21:36:00",99393,12.51,22.28,652.6,476,1618,1181
"2023-08-03 21:37:00",99394,12.51,22.26,649.6,478,1610,1186
"2023-08-03 21:38:00",99395,12.51,22.24,648.6,478,1608,1183
"2023-08-03 21:39:00",99396,12.51,22.22,649.6,479,1610,1188
"2023-08-03 21:40:00",99397,12.51,22.2,650.6,483.1,1613,1198
"2023-08-03 21:41:00",99398,12.51,22.17,650.6,482,1613,1196
"2023-08-03 21:42:00",99399,12.51,22.15,653.6,482.1,1620,1196
"2023-08-03 21:43:00",99400,12.51,22.13,652.6,483.1,1617,1198
"2023-08-03 21:44:00",99401,12.51,22.11,652.6,482.1,1617,1196
"2023-08-03 21:45:00",99402,12.51,22.09,653.6,483.1,1620,1198
"2023-08-03 21:46:00",99403,12.5,22.07,652.6,485.1,1617,1203
"2023-08-03 21:47:00",99404,12.5,22.05,649.6,487.1,1610,1208
"2023-08-03 21:48:00",99405,12.5,22.02,650.6,489.1,1613,1213
"2023-08-03 21:49:00",99406,12.5,22,651.6,488.1,1615,1211
"2023-08-03 21:50:00",99407,12.5,21.98,652.6,489.1,1618,1214
"2023-08-03 21:51:00",99408,12.5,21.96,652.6,488.1,1618,1211
"2023-08-03 21:52:00",99409,12.5,21.94,651.6,486.1,1615,1206
"2023-08-03 21:53:00",99410,12.51,21.92,652.6,487.1,1617,1208
"2023-08-03 21:54:00",99411,12.51,21.9,653.6,488.1,1620,1211
"2023-08-03 21:55:00",99412,12.51,21.88,653.6,491.1,1620,1218
"2023-08-03 21:56:00",99413,12.51,21.86,655.7,491.1,1625,1218
"2023-08-03 21:57:00",99414,12.5,21.84,655.6,490.1,1625,1216
"2023-08-03 21:58:00",99415,12.49,21.82,655.7,492.2,1625,1221
"2023-08-03 21:59:00",99416,12.49,21.8,655.6,496.2,1625,1231
"2023-08-03 22:00:00",99417,12.5,21.78,657.7,495.2,1630,1229
"2023-08-03 22:01:00",99418,12.5,21.76,657.7,493.2,1630,1224
"2023-08-03 22:02:00",99419,12.5,21.74,655.6,492.1,1625,1221
"2023-08-03 22:03:00",99420,12.5,21.72,656.6,492.2,1627,1221
"2023-08-03 22:04:00",99421,12.5,21.7,655.6,494.1,1625,1226
"2023-08-03 22:05:00",99422,12.49,21.68,656.6,495.2,1627,1228
"2023-08-03 22:06:00",99423,12.5,21.66,655.6,495.2,1625,1228
"2023-08-03 22:07:00",99424,12.5,21.64,653.6,495.2,1620,1228
"2023-08-03 22:08:00",99425,12.5,21.62,649.6,498.2,1610,1236
"2023-08-03 22:09:00",99426,12.5,21.6,651.6,497.2,1615,1233
"2023-08-03 22:10:00",99427,12.5,21.58,652.6,498.1,1617,1236
"2023-08-03 22:11:00",99428,12.5,21.56,654.6,499.2,1622,1238
"2023-08-03 22:12:00",99429,12.5,21.54,654.1,501.2,1622,1243
"2023-08-03 22:13:00",99430,12.5,21.52,650.6,500.2,1613,1241
"2023-08-03 22:14:00",99431,12.49,21.5,649.6,499.2,1607,1238
"2023-08-03 22:15:00",99432,12.5,21.48,649.6,502.2,1610,1246
"2023-08-03 22:16:00",99433,12.5,21.46,649.6,503.2,1610,1249
"2023-08-03 22:17:00",99434,12.49,21.44,649.6,504.2,1610,1251
"2023-08-03 22:18:00",99435,12.5,21.42,648.6,505.2,1607,1253
"2023-08-03 22:19:00",99436,12.49,21.4,647.6,507.3,1605,1259
"2023-08-03 22:20:00",99437,12.5,21.38,646.6,506.3,1602,1256
"2023-08-03 22:21:00",99438,12.5,21.36,645.5,506.3,1600,1256
"2023-08-03 22:22:00",99439,12.5,21.34,645.5,505.2,1600,1253
"2023-08-03 22:23:00",99440,12.5,21.32,645.5,506.3,1600,1256
"2023-08-03 22:24:00",99441,12.5,21.3,645.6,507.2,1600,1258
"2023-08-03 22:25:00",99442,12.5,21.28,645.5,509.3,1600,1263
"2023-08-03 22:26:00",99443,12.5,21.27,645.5,510.3,1600,1266
"2023-08-03 22:27:00",99444,12.49,21.25,644.6,510.3,1597,1266
"2023-08-03 22:28:00",99445,12.5,21.23,643.5,510.3,1595,1266
"2023-08-03 22:29:00",99446,12.49,21.21,644.6,510.3,1597,1266
"2023-08-03 22:30:00",99447,12.5,21.19,644.5,511.3,1597,1268
"2023-08-03 22:31:00",99448,12.49,21.17,643.6,509.3,1595,1263
"2023-08-03 22:32:00",99449,12.5,21.15,639.5,508.3,1585,1261
"2023-08-03 22:33:00",99450,12.5,21.14,639.5,506.2,1585,1256
"2023-08-03 22:34:00",99451,12.5,21.12,638.5,508.3,1582,1261
"2023-08-03 22:35:00",99452,12.5,21.1,639.5,507.3,1585,1259
"2023-08-03 22:36:00",99453,12.49,21.08,637.5,509.3,1580,1263
"2023-08-03 22:37:00",99454,12.5,21.06,638.5,510.3,1582,1266
"2023-08-03 22:38:00",99455,12.5,21.04,638.5,511.3,1582,1268
"2023-08-03 22:39:00",99456,12.5,21.03,637.5,510.3,1580,1266
"2023-08-03 22:40:00",99457,12.5,21.01,636.5,511.3,1578,1268
"2023-08-03 22:41:00",99458,12.5,20.99,635.5,511.3,1575,1268
"2023-08-03 22:42:00",99459,12.5,20.97,635.4,511.3,1575,1269
"2023-08-03 22:43:00",99460,12.5,20.96,635.4,511.3,1575,1268
"2023-08-03 22:44:00",99461,12.5,20.94,635.5,511.3,1575,1268
"2023-08-03 22:45:00",99462,12.5,20.92,634.4,511.3,1572,1268
"2023-08-03 22:46:00",99463,12.5,20.9,634.5,511.3,1572,1268
"2023-08-03 22:47:00",99464,12.5,20.89,634.5,511.3,1572,1268
"2023-08-03 22:48:00",99465,12.5,20.87,633.4,512.3,1570,1271
"2023-08-03 22:49:00",99466,12.5,20.85,633.5,514.3,1570,1276
"2023-08-03 22:50:00",99467,12.5,20.84,633.5,512.3,1570,1271
"2023-08-03 22:51:00",99468,12.5,20.82,632.5,511.3,1568,1268
"2023-08-03 22:52:00",99469,12.5,20.8,632.5,511.3,1568,1268
"2023-08-03 22:53:00",99470,12.5,20.79,633.5,514.3,1570,1276
"2023-08-03 22:54:00",99471,12.5,20.77,632.4,511.3,1568,1268
"2023-08-03 22:55:00",99472,12.5,20.76,629.4,510.3,1560,1266
"2023-08-03 22:56:00",99473,12.5,20.74,629.4,511.3,1560,1268
"2023-08-03 22:57:00",99474,12.5,20.72,629.4,512.3,1560,1271
"2023-08-03 22:58:00",99475,12.5,20.71,627.4,512.3,1555,1271
"2023-08-03 22:59:00",99476,12.49,20.69,627.4,511.3,1555,1268
"2023-08-03 23:00:00",99477,12.5,20.68,628.4,509.3,1558,1263
"2023-08-03 23:01:00",99478,12.49,20.66,627.4,510.3,1555,1266
"2023-08-03 23:02:00",99479,12.5,20.64,628.4,510.3,1558,1266
"2023-08-03 23:03:00",99480,12.49,20.63,625.4,512.3,1550,1271
"2023-08-03 23:04:00",99481,12.5,20.61,619.3,512.3,1535,1271
"2023-08-03 23:05:00",99482,12.49,20.6,620.3,511.3,1537,1268
"2023-08-03 23:06:00",99483,12.5,20.58,623.4,512.3,1545,1271
"2023-08-03 23:07:00",99484,12.5,20.56,622.4,510.3,1542,1266
"2023-08-03 23:08:00",99485,12.5,20.55,622.4,510.3,1542,1266
"2023-08-03 23:09:00",99486,12.48,20.53,623.4,515.3,1545,1278
"2023-08-03 23:10:00",99487,12.5,20.52,623.3,516.3,1545,1281
"2023-08-03 23:11:00",99488,12.5,20.5,623.4,517.3,1545,1283
"2023-08-03 23:12:00",99489,12.5,20.49,624.3,517.3,1547,1283
"2023-08-03 23:13:00",99490,12.5,20.47,622.3,517.3,1542,1283
"2023-08-03 23:14:00",99491,12.5,20.46,622.4,515.3,1542,1278
"2023-08-03 23:15:00",99492,12.5,20.44,622.4,513.3,1542,1273
"2023-08-03 23:16:00",99493,12.49,20.42,624.3,514.3,1547,1276
"2023-08-03 23:17:00",99494,12.5,20.41,622.4,514.3,1542,1276
"2023-08-03 23:18:00",99495,12.5,20.39,624.4,514.3,1547,1276
"2023-08-03 23:19:00",99496,12.5,20.38,621.4,514.3,1540,1276
"2023-08-03 23:20:00",99497,12.5,20.36,620.3,515.3,1537,1278
"2023-08-03 23:21:00",99498,12.5,20.35,621.3,514.3,1540,1276
"2023-08-03 23:22:00",99499,12.5,20.33,620.3,514.3,1537,1276
"2023-08-03 23:23:00",99500,12.49,20.32,620.3,515.3,1537,1278
"2023-08-03 23:24:00",99501,12.5,20.3,620.3,516.3,1537,1281
"2023-08-03 23:25:00",99502,12.49,20.29,619.3,515.4,1532,1278
"2023-08-03 23:26:00",99503,12.5,20.27,620.3,518.3,1537,1286
"2023-08-03 23:27:00",99504,12.5,20.26,619.3,520.3,1535,1291
"2023-08-03 23:28:00",99505,12.49,20.24,621.4,519.3,1540,1288
"2023-08-03 23:29:00",99506,12.5,20.23,620.3,520.3,1537,1291
"2023-08-03 23:30:00",99507,12.5,20.21,620.3,519.3,1537,1288
"2023-08-03 23:31:00",99508,12.5,20.2,619.3,517.3,1535,1283
"2023-08-03 23:32:00",99509,12.49,20.18,619.3,517.3,1535,1283
"2023-08-03 23:33:00",99510,12.5,20.17,621.3,518.3,1540,1286
"2023-08-03 23:34:00",99511,12.49,20.15,620.3,520.3,1537,1291
"2023-08-03 23:35:00",99512,12.49,20.14,620.3,520.3,1537,1291
"2023-08-03 23:36:00",99513,12.5,20.12,622.4,519.3,1542,1288
"2023-08-03 23:37:00",99514,12.49,20.11,618.3,519.3,1532,1288
"2023-08-03 23:38:00",99515,12.5,20.1,619.3,521.3,1535,1293
"2023-08-03 23:39:00",99516,12.5,20.08,619.3,523.3,1535,1298
"2023-08-03 23:40:00",99517,12.5,20.07,619.3,522.4,1535,1296
"2023-08-03 23:41:00",99518,12.5,20.05,618.3,522.3,1532,1296
"2023-08-03 23:42:00",99519,12.5,20.04,619.3,522.3,1535,1296
"2023-08-03 23:43:00",99520,12.49,20.03,618.3,521.4,1532,1293
"2023-08-03 23:44:00",99521,12.5,20.01,617.3,521.3,1530,1293
"2023-08-03 23:45:00",99522,12.5,20,619.3,522.4,1534,1296
"2023-08-03 23:46:00",99523,12.49,19.98,617.3,522.3,1530,1296
"2023-08-03 23:47:00",99524,12.5,19.97,618.3,520.3,1532,1291
"2023-08-03 23:48:00",99525,12.5,19.96,617.3,520.3,1530,1291
"2023-08-03 23:49:00",99526,12.5,19.94,617.3,519.3,1530,1288
"2023-08-03 23:50:00",99527,12.5,19.93,619.3,520.3,1535,1291
"2023-08-03 23:51:00",99528,12.5,19.92,618.3,521.3,1532,1293
"2023-08-03 23:52:00",99529,12.5,19.9,614.8,522.3,1523,1296
"2023-08-03 23:53:00",99530,12.49,19.89,618.3,523.4,1532,1298
"2023-08-03 23:54:00",99531,12.5,19.88,617.3,522.4,1530,1296
"2023-08-03 23:55:00",99532,12.5,19.86,618.3,523.4,1532,1298
"2023-08-03 23:56:00",99533,12.49,19.85,619.3,522.4,1535,1296
"2023-08-03 23:57:00",99534,12.5,19.84,618.3,523.3,1532,1298
"2023-08-03 23:58:00",99535,12.5,19.82,617.3,523.3,1530,1298
"2023-08-03 23:59:00",99536,12.49,19.81,622.4,525.4,1542,1301
"2023-08-04 00:00:00",99537,12.5,19.8,621.4,525.4,1540,1303
"2023-08-04 00:01:00",99538,12.5,19.78,620.3,530.4,1537,1316
"2023-08-04 00:02:00",99539,12.5,19.77,619.3,529.4,1535,1313
"2023-08-04 00:03:00",99540,12.49,19.76,619.3,530.4,1535,1316
"2023-08-04 00:04:00",99541,12.5,19.74,617.3,529.4,1530,1313
"2023-08-04 00:05:00",99542,12.5,19.73,617.3,528.4,1530,1311
"2023-08-04 00:06:00",99543,12.5,19.72,619.3,527.4,1535,1308
"2023-08-04 00:07:00",99544,12.5,19.71,619.3,528.4,1535,1311
"2023-08-04 00:08:00",99545,12.5,19.69,616.3,527.4,1527,1308
"2023-08-04 00:09:00",99546,12.49,19.68,621.4,528.4,1540,1311
"2023-08-04 00:10:00",99547,12.49,19.67,621.3,529.4,1540,1313
"2023-08-04 00:11:00",99548,12.5,19.66,621.3,524.4,1540,1301
"2023-08-04 00:12:00",99549,12.49,19.65,621.3,525.4,1540,1303
"2023-08-04 00:13:00",99550,12.5,19.63,615.3,531.4,1525,1318
"2023-08-04 00:14:00",99551,12.5,19.62,615.3,528.4,1525,1311
"2023-08-04 00:15:00",99552,12.48,19.61,616.3,528.4,1527,1311
"2023-08-04 00:16:00",99553,12.5,19.6,618.3,530.4,1532,1316
"2023-08-04 00:17:00",99554,12.5,19.58,617.3,530.4,1530,1316
"2023-08-04 00:18:00",99555,12.5,19.57,616.3,527.4,1527,1308
"2023-08-04 00:19:00",99556,12.5,19.56,618.3,531.4,1532,1318
"2023-08-04 00:20:00",99557,12.5,19.55,618.3,531.4,1532,1318
"2023-08-04 00:21:00",99558,12.5,19.54,617.3,532.4,1530,1321
"2023-08-04 00:22:00",99559,12.49,19.53,617.3,534.4,1530,1326
"2023-08-04 00:23:00",99560,12.48,19.51,617.3,536.5,1532,1331
"2023-08-04 00:24:00",99561,12.5,19.5,618.3,536.5,1532,1331
"2023-08-04 00:25:00",99562,12.49,19.49,617.3,536.5,1530,1331
"2023-08-04 00:26:00",99563,12.5,19.48,615.3,536.4,1525,1331
"2023-08-04 00:27:00",99564,12.5,19.47,616.3,536.5,1527,1331
"2023-08-04 00:28:00",99565,12.5,19.46,617.3,536.5,1530,1331
"2023-08-04 00:29:00",99566,12.5,19.44,617.3,537.5,1530,1333
"2023-08-04 00:30:00",99567,12.5,19.43,618.3,538.5,1532,1336
"2023-08-04 00:31:00",99568,12.5,19.42,623.3,538.4,1545,1338
"2023-08-04 00:32:00",99569,12.5,19.41,622.3,538.5,1542,1336
"2023-08-04 00:33:00",99570,12.5,19.4,617.3,537.5,1530,1333
"2023-08-04 00:34:00",99571,12.5,19.39,618.3,539.4,1532,1338
"2023-08-04 00:35:00",99572,12.5,19.38,617.3,538.5,1530,1336
"2023-08-04 00:36:00",99573,12.5,19.36,617.3,540.5,1530,1341
"2023-08-04 00:37:00",99574,12.5,19.35,617.3,541.5,1530,1343
"2023-08-04 00:38:00",99575,12.48,19.34,618.3,540.5,1532,1341
