"TOA5","CR6Series","CR6","11604","CR6.Std.09.02 RF4xx.01.01","CPU:230526_30s_sw_v1.CR6","51056","Table1"
"2023-08-20 04:18:00",122835,12.49,16.75,825,701.7,2044,1741
"2023-08-20 04:19:00",122836,12.49,16.74,822,700.7,2037,1738
"2023-08-20 04:20:00",122837,12.46,16.73,823,701.7,2039,1741
"2023-08-20 04:21:00",122838,12.48,16.72,829,706.7,2054,1753
"2023-08-20 04:22:00",122839,12.49,16.71,829,707.7,2054,1756
"2023-08-20 04:23:00",122840,12.47,16.7,827,707.7,2049,1756
"2023-08-20 04:24:00",122841,12.48,16.69,828,709.7,2052,1761
"2023-08-20 04:25:00",122842,12.49,16.68,828,715.8,2052,1776
"2023-08-20 04:26:00",122843,12.48,16.68,826,714.8,2047,1773
"2023-08-20 04:27:00",122844,12.49,16.67,828,711.7,2052,1766
"2023-08-20 04:28:00",122845,12.5,16.66,832,709.7,2062,1761
"2023-08-20 04:29:00",122846,12.5,16.65,833,706.7,2064,1753
"2023-08-20 04:30:00",122847,12.49,16.64,832,709.7,2062,1761
"2023-08-20 04:31:00",122848,12.49,16.63,833,711.7,2064,1766
"2023-08-20 04:32:00",122849,12.49,16.62,832,714.8,2062,1773
"2023-08-20 04:33:00",122850,12.5,16.61,833,714.8,2064,1773
"2023-08-20 04:34:00",122851,12.49,16.6,834,713.8,2067,1771
"2023-08-20 04:35:00",122852,12.5,16.59,837,713.8,2074,1771
"2023-08-20 04:36:00",122853,12.5,16.58,837,714.8,2074,1773
"2023-08-20 04:37:00",122854,12.49,16.58,839,715.8,2079,1776
"2023-08-20 04:38:00",122855,12.49,16.57,836,717.8,2072,1781
"2023-08-20 04:39:00",122856,12.48,16.56,837,718.8,2074,1783
"2023-08-20 04:40:00",122857,12.49,16.55,838,717.8,2077,1781
"2023-08-20 04:41:00",122858,12.5,16.54,838,718.8,2077,1783
"2023-08-20 04:42:00",122859,12.5,16.53,838,712.7,2077,1768
"2023-08-20 04:43:00",122860,12.5,16.52,838,715.8,2077,1776
"2023-08-20 04:44:00",122861,12.5,16.51,842,719.8,2087,1783
"2023-08-20 04:45:00",122862,12.5,16.5,840,721.8,2082,1791
"2023-08-20 04:46:00",122863,12.5,16.49,844,722.8,2092,1793
"2023-08-20 04:47:00",122864,12.47,16.48,843,721.8,2089,1791
"2023-08-20 04:48:00",122865,12.49,16.47,843,723.8,2089,1796
"2023-08-20 04:49:00",122866,12.5,16.47,844,727.8,2092,1806
"2023-08-20 04:50:00",122867,12.5,16.46,844,728.9,2092,1808
"2023-08-20 04:51:00",122868,12.5,16.45,846,727.8,2097,1806
"2023-08-20 04:52:00",122869,12.49,16.44,844,727.8,2092,1806
"2023-08-20 04:53:00",122870,12.49,16.43,842,732.9,2087,1818
"2023-08-20 04:54:00",122871,12.49,16.42,845,730.9,2094,1813
"2023-08-20 04:55:00",122872,12.5,16.41,847,734.9,2099,1823
"2023-08-20 04:56:00",122873,12.49,16.4,848,733.9,2102,1821
"2023-08-20 04:57:00",122874,12.48,16.39,848,733.9,2099,1821
"2023-08-20 04:58:00",122875,12.49,16.39,851,734.9,2109,1823
"2023-08-20 04:59:00",122876,12.48,16.38,850,732.9,2107,1818
"2023-08-20 05:00:00",122877,12.49,16.37,849,733.9,2104,1821
"2023-08-20 05:01:00",122878,12.49,16.36,850,733.9,2107,1821
"2023-08-20 05:02:00",122879,12.5,16.35,851,734.9,2109,1823
"2023-08-20 05:03:00",122880,12.5,16.34,857,734.9,2124,1823
"2023-08-20 05:04:00",122881,12.49,16.33,857,737,2124,1828
"2023-08-20 05:05:00",122882,12.49,16.32,855,738,2119,1831
"2023-08-20 05:06:00",122883,12.5,16.32,853,736.9,2114,1828
"2023-08-20 05:07:00",122884,12.49,16.31,855,734.9,2119,1823
"2023-08-20 05:08:00",122885,12.5,16.3,857,743,2124,1843
"2023-08-20 05:09:00",122886,12.47,16.29,858,742,2127,1841
"2023-08-20 05:10:00",122887,12.49,16.28,857,746,2124,1851
"2023-08-20 05:11:00",122888,12.5,16.27,859,744,2129,1846
"2023-08-20 05:12:00",122889,12.5,16.26,859,744,2130,1846
"2023-08-20 05:13:00",122890,12.5,16.26,857,744,2124,1846
"2023-08-20 05:14:00",122891,12.5,16.25,858,742.9,2127,1843
"2023-08-20 05:15:00",122892,12.49,16.24,859,742.9,2129,1843
"2023-08-20 05:16:00",122893,12.5,16.23,860,744,2132,1846
"2023-08-20 05:17:00",122894,12.48,16.22,859,748,2129,1856
"2023-08-20 05:18:00",122895,12.5,16.22,860,747,2132,1853
"2023-08-20 05:19:00",122896,12.48,16.21,863,750,2139,1861
"2023-08-20 05:20:00",122897,12.5,16.2,861,749,2134,1858
"2023-08-20 05:21:00",122898,12.49,16.19,861,755.1,2134,1873
"2023-08-20 05:22:00",122899,12.48,16.18,863,747,2139,1853
"2023-08-20 05:23:00",122900,12.49,16.18,862,750,2137,1861
"2023-08-20 05:24:00",122901,12.5,16.17,863,756.1,2139,1876
"2023-08-20 05:25:00",122902,12.49,16.16,862,755.1,2137,1873
"2023-08-20 05:26:00",122903,12.5,16.15,861,756.1,2134,1876
"2023-08-20 05:27:00",122904,12.5,16.14,863,757.1,2139,1878
"2023-08-20 05:28:00",122905,12.47,16.14,862,757.1,2137,1878
"2023-08-20 05:29:00",122906,12.48,16.13,865,765.1,2144,1898
"2023-08-20 05:30:00",122907,12.49,16.12,864,762.1,2142,1891
"2023-08-20 05:31:00",122908,12.49,16.11,863,760.1,2139,1886
"2023-08-20 05:32:00",122909,12.49,16.11,865,760.1,2147,1886
"2023-08-20 05:33:00",122910,12.48,16.1,873,757.1,2164,1878
"2023-08-20 05:34:00",122911,12.49,16.09,871,758.1,2159,1881
"2023-08-20 05:35:00",122912,12.49,16.08,869,759.1,2154,1883
"2023-08-20 05:36:00",122913,12.48,16.08,870,759.1,2156,1883
"2023-08-20 05:37:00",122914,12.48,16.07,870,761.1,2157,1888
"2023-08-20 05:38:00",122915,12.49,16.06,868,763.1,2152,1893
"2023-08-20 05:39:00",122916,12.49,16.06,878,763.1,2176,1893
"2023-08-20 05:40:00",122917,12.5,16.05,877,764.1,2174,1896
"2023-08-20 05:41:00",122918,12.48,16.04,875,765.1,2169,1898
"2023-08-20 05:42:00",122919,12.49,16.04,875,767.2,2169,1903
"2023-08-20 05:43:00",122920,12.49,16.03,873,767.2,2164,1903
"2023-08-20 05:44:00",122921,12.49,16.02,873,769.2,2164,1908
"2023-08-20 05:45:00",122922,12.5,16.02,871,768.1,2159,1906
"2023-08-20 05:46:00",122923,12.49,16.01,874,774.2,2166,1921
"2023-08-20 05:47:00",122924,12.48,16,875,776.2,2169,1926
"2023-08-20 05:48:00",122925,12.49,16,875,776.2,2169,1926
"2023-08-20 05:49:00",122926,12.48,15.99,875,776.2,2169,1926
"2023-08-20 05:50:00",122927,12.5,15.99,876,776.2,2172,1923
"2023-08-20 05:51:00",122928,12.49,15.98,875,777.2,2169,1928
"2023-08-20 05:52:00",122929,12.49,15.97,874,776.2,2166,1926
"2023-08-20 05:53:00",122930,12.5,15.97,877,778.2,2174,1931
"2023-08-20 05:54:00",122931,12.49,15.96,877,777.2,2174,1928
"2023-08-20 05:55:00",122932,12.49,15.95,878,775.2,2177,1923
"2023-08-20 05:56:00",122933,12.5,15.95,880,775.2,2181,1923
"2023-08-20 05:57:00",122934,12.5,15.94,881,780.2,2184,1936
"2023-08-20 05:58:00",122935,12.5,15.94,881,779.2,2182,1933
"2023-08-20 05:59:00",122936,12.49,15.93,879,782.3,2179,1941
"2023-08-20 06:00:00",122937,12.49,15.92,877,782.3,2174,1941
"2023-08-20 06:01:00",122938,12.5,15.92,877,782.3,2174,1941
"2023-08-20 06:02:00",122939,12.5,15.91,878,783.3,2177,1943
"2023-08-20 06:03:00",122940,12.49,15.91,878,784.3,2176,1946
"2023-08-20 06:04:00",122941,12.49,15.9,879,785.3,2179,1948
"2023-08-20 06:05:00",122942,12.47,15.9,881,785.3,2184,1948
"2023-08-20 06:06:00",122943,12.48,15.89,883,786.3,2189,1951
"2023-08-20 06:07:00",122944,12.49,15.88,883,787.3,2189,1953
"2023-08-20 06:08:00",122945,12.5,15.88,883,788.3,2189,1956
"2023-08-20 06:09:00",122946,12.5,15.87,886,789.3,2196,1958
"2023-08-20 06:10:00",122947,12.5,15.87,887,793.4,2199,1968
"2023-08-20 06:11:00",122948,12.49,15.86,889,793.4,2204,1968
"2023-08-20 06:12:00",122949,12.48,15.85,886,796.4,2196,1976
"2023-08-20 06:13:00",122950,12.49,15.85,886,794.4,2196,1971
"2023-08-20 06:14:00",122951,12.49,15.84,888,795.3,2201,1973
"2023-08-20 06:15:00",122952,12.5,15.84,887,794.3,2199,1971
"2023-08-20 06:16:00",122953,12.5,15.83,887,794.4,2199,1971
"2023-08-20 06:17:00",122954,12.5,15.82,890,792.4,2206,1966
"2023-08-20 06:18:00",122955,12.5,15.82,889,796.4,2204,1976
"2023-08-20 06:19:00",122956,12.5,15.81,892,796.4,2211,1976
"2023-08-20 06:20:00",122957,12.48,15.81,892,794.3,2211,1971
"2023-08-20 06:21:00",122958,12.49,15.8,891,795.3,2209,1973
"2023-08-20 06:22:00",122959,12.48,15.8,892,796.4,2211,1973
"2023-08-20 06:23:00",122960,12.49,15.79,895,798.4,2219,1981
"2023-08-20 06:24:00",122961,12.5,15.78,895,800,2219,1986
"2023-08-20 06:25:00",122962,12.48,15.78,894,806,2216,2001
"2023-08-20 06:26:00",122963,12.49,15.77,894,806,2216,2001
"2023-08-20 06:27:00",122964,12.48,15.77,894,805,2216,1998
"2023-08-20 06:28:00",122965,12.47,15.76,895,802,2219,1991
"2023-08-20 06:29:00",122966,12.47,15.76,896,806,2221,2001
"2023-08-20 06:30:00",122967,12.48,15.75,897,806,2224,2001
"2023-08-20 06:31:00",122968,12.48,15.75,896,809,2221,2008
"2023-08-20 06:32:00",122969,12.5,15.74,895,817,2219,2026
"2023-08-20 06:33:00",122970,12.49,15.74,896,817,2221,2026
"2023-08-20 06:34:00",122971,12.49,15.73,898,817,2226,2026
"2023-08-20 06:35:00",122972,12.5,15.73,897,818,2224,2028
"2023-08-20 06:36:00",122973,12.5,15.72,904,817,2241,2026
"2023-08-20 06:37:00",122974,12.48,15.72,896,816,2221,2023
"2023-08-20 06:38:00",122975,12.5,15.72,898,816,2226,2023
"2023-08-20 06:39:00",122976,12.5,15.71,899,818,2229,2028
"2023-08-20 06:40:00",122977,12.49,15.71,901,819,2234,2031
"2023-08-20 06:41:00",122978,12.5,15.7,900,820,2231,2033
"2023-08-20 06:42:00",122979,12.49,15.7,900,822,2231,2038
"2023-08-20 06:43:00",122980,12.49,15.7,902,820,2236,2033
"2023-08-20 06:44:00",122981,12.5,15.7,902,820,2236,2033
"2023-08-20 06:45:00",122982,12.48,15.69,902,822,2236,2038
"2023-08-20 06:46:00",122983,12.49,15.69,903,828,2239,2053
"2023-08-20 06:47:00",122984,12.48,15.69,902,827,2236,2051
"2023-08-20 06:48:00",122985,12.48,15.69,903,826,2239,2048
"2023-08-20 06:49:00",122986,12.5,15.69,900,824,2231,2043
"2023-08-20 06:50:00",122987,12.49,15.68,900,824,2231,2043
"2023-08-20 06:51:00",122988,12.5,15.68,903,826,2239,2048
"2023-08-20 06:52:00",122989,12.5,15.68,903,825,2239,2046
"2023-08-20 06:53:00",122990,12.5,15.68,904,824,2241,2043
"2023-08-20 06:54:00",122991,12.5,15.68,905,822,2244,2038
"2023-08-20 06:55:00",122992,12.48,15.68,907,824,2249,2043
"2023-08-20 06:56:00",122993,12.49,15.68,908,823,2251,2041
"2023-08-20 06:57:00",122994,12.5,15.69,905,826,2244,2051
"2023-08-20 06:58:00",122995,12.49,15.69,906,831,2246,2061
"2023-08-20 06:59:00",122996,12.5,15.69,906,830,2246,2058
"2023-08-20 07:00:00",122997,12.49,15.69,906,828,2246,2053
"2023-08-20 07:01:00",122998,12.49,15.69,910,827,2256,2051
"2023-08-20 07:02:00",122999,12.49,15.7,910,827,2256,2051
"2023-08-20 07:03:00",123000,12.5,15.7,909,827,2254,2051
"2023-08-20 07:04:00",123001,12.5,15.7,909,827,2254,2051
"2023-08-20 07:05:00",123002,12.49,15.71,909,829,2254,2056
"2023-08-20 07:06:00",123003,12.5,15.71,910,830,2256,2058
"2023-08-20 07:07:00",123004,12.5,15.72,908,829,2251,2056
"2023-08-20 07:08:00",123005,12.49,15.72,907,828,2249,2053
"2023-08-20 07:09:00",123006,12.5,15.73,907,831,2249,2061
"2023-08-20 07:10:00",123007,12.49,15.74,910,829,2256,2056
"2023-08-20 07:11:00",123008,12.5,15.74,909,829,2254,2056
"2023-08-20 07:12:00",123009,12.5,15.75,909,830,2254,2058
"2023-08-20 07:13:00",123010,12.48,15.76,910,832,2256,2063
"2023-08-20 07:14:00",123011,12.49,15.77,908,832,2251,2063
"2023-08-20 07:15:00",123012,12.49,15.78,909,834,2254,2068
"2023-08-20 07:16:00",123013,12.5,15.79,908,836,2251,2073
"2023-08-20 07:17:00",123014,12.49,15.8,908,835,2251,2071
"2023-08-20 07:18:00",123015,12.49,15.81,909,835,2254,2071
"2023-08-20 07:19:00",123016,12.5,15.82,910,835,2256,2071
"2023-08-20 07:20:00",123017,12.5,15.83,911,835,2259,2071
"2023-08-20 07:21:00",123018,12.5,15.85,910,832,2256,2063
"2023-08-20 07:22:00",123019,12.49,15.86,911,831,2261,2061
"2023-08-20 07:23:00",123020,12.49,15.87,910,831,2256,2061
"2023-08-20 07:24:00",123021,12.47,15.89,908,834,2251,2068
"2023-08-20 07:25:00",123022,12.48,15.9,909,831,2254,2061
"2023-08-20 07:26:00",123023,12.48,15.92,908,832,2251,2063
"2023-08-20 07:27:00",123024,12.48,15.93,909,833,2254,2066
"2023-08-20 07:28:00",123025,12.49,15.95,909,832,2254,2063
"2023-08-20 07:29:00",123026,12.49,15.96,904,833,2241,2066
"2023-08-20 07:30:00",123027,12.48,15.98,905,833,2244,2066
"2023-08-20 07:31:00",123028,12.48,16,906,831,2246,2061
"2023-08-20 07:32:00",123029,12.49,16.01,908,833,2251,2064
"2023-08-20 07:33:00",123030,12.49,16.03,906,831,2246,2061
"2023-08-20 07:34:00",123031,12.47,16.05,907,832,2249,2063
"2023-08-20 07:35:00",123032,12.5,16.07,906,829,2246,2056
"2023-08-20 07:36:00",123033,12.5,16.09,907,829,2249,2056
"2023-08-20 07:37:00",123034,12.49,16.11,907,829,2249,2056
"2023-08-20 07:38:00",123035,12.5,16.13,907,830,2249,2058
"2023-08-20 07:39:00",123036,12.5,16.15,907,830,2249,2058
"2023-08-20 07:40:00",123037,12.5,16.17,907,832,2249,2063
"2023-08-20 07:41:00",123038,12.49,16.19,907,832,2249,2063
"2023-08-20 07:42:00",123039,12.5,16.22,906,831,2246,2061
"2023-08-20 07:43:00",123040,12.5,16.24,908,831,2252,2061
"2023-08-20 07:44:00",123041,12.47,16.26,907,828,2249,2054
"2023-08-20 07:45:00",123042,12.49,16.28,907,828,2249,2054
"2023-08-20 07:46:00",123043,12.48,16.31,908,828,2252,2054
"2023-08-20 07:47:00",123044,12.49,16.33,905,828,2244,2054
"2023-08-20 07:48:00",123045,12.49,16.36,906,829,2247,2056
"2023-08-20 07:49:00",123046,12.49,16.38,906,829,2246,2056
"2023-08-20 07:50:00",123047,12.48,16.41,905,832,2244,2064
"2023-08-20 07:51:00",123048,12.48,16.43,905,830,2244,2058
"2023-08-20 07:52:00",123049,12.48,16.46,905,831,2244,2061
"2023-08-20 07:53:00",123050,12.48,16.49,906,833,2247,2066
"2023-08-20 07:54:00",123051,12.49,16.51,907,828,2249,2051
"2023-08-20 07:55:00",123052,12.48,16.54,905,826,2244,2049
"2023-08-20 07:56:00",123053,12.49,16.57,906,827,2247,2051
"2023-08-20 07:57:00",123054,12.49,16.6,899,825,2229,2046
"2023-08-20 07:58:00",123055,12.48,16.62,904,827,2242,2051
"2023-08-20 07:59:00",123056,12.49,16.65,905,826,2244,2049
"2023-08-20 08:00:00",123057,12.49,16.68,905,828,2244,2054
"2023-08-20 08:01:00",123058,12.49,16.71,902,828,2237,2054
"2023-08-20 08:02:00",123059,12.49,16.74,902,823,2237,2044
"2023-08-20 08:03:00",123060,12.48,16.77,904,825,2242,2046
"2023-08-20 08:04:00",123061,12.5,16.8,903,822,2241,2039
"2023-08-20 08:05:00",123062,12.47,16.84,901,824,2234,2044
"2023-08-20 08:06:00",123063,12.48,16.87,899,822,2229,2039
"2023-08-20 08:07:00",123064,12.5,16.9,900,820,2232,2034
"2023-08-20 08:08:00",123065,12.49,16.93,899,821,2229,2036
"2023-08-20 08:09:00",123066,12.48,16.97,895,821,2219,2036
"2023-08-20 08:10:00",123067,12.49,17,894,820,2217,2036
"2023-08-20 08:11:00",123068,12.48,17.03,891,819,2209,2031
"2023-08-20 08:12:00",123069,12.47,17.07,892,816,2212,2024
"2023-08-20 08:13:00",123070,12.49,17.1,891,816,2209,2024
"2023-08-20 08:14:00",123071,12.49,17.14,892,817,2212,2026
"2023-08-20 08:15:00",123072,12.49,17.18,892,817,2212,2026
"2023-08-20 08:16:00",123073,12.48,17.21,891,815,2209,2021
"2023-08-20 08:17:00",123074,12.5,17.25,891,816,2209,2024
"2023-08-20 08:18:00",123075,12.49,17.29,892,814,2212,2016
"2023-08-20 08:19:00",123076,12.49,17.32,894,812,2217,2014
"2023-08-20 08:20:00",123077,12.5,17.36,891,811,2209,2011
"2023-08-20 08:21:00",123078,12.5,17.4,892,811,2212,2011
"2023-08-20 08:22:00",123079,12.5,17.44,892,810,2212,2009
"2023-08-20 08:23:00",123080,12.48,17.48,892,808,2212,2004
"2023-08-20 08:24:00",123081,12.5,17.52,892,809,2212,2006
"2023-08-20 08:25:00",123082,12.5,17.56,892,806,2212,1999
"2023-08-20 08:26:00",123083,12.5,17.6,892,805,2212,1996
"2023-08-20 08:27:00",123084,12.47,17.64,887,801,2199,1986
"2023-08-20 08:28:00",123085,12.5,17.68,886,801,2197,1986
"2023-08-20 08:29:00",123086,12.49,17.72,887,801,2199,1986
"2023-08-20 08:30:00",123087,12.5,17.77,887,798.6,2199,1981
"2023-08-20 08:31:00",123088,12.5,17.81,887,802,2199,1989
"2023-08-20 08:32:00",123089,12.5,17.85,888,791.5,2202,1964
"2023-08-20 08:33:00",123090,12.48,17.89,886,794.5,2194,1971
"2023-08-20 08:34:00",123091,12.48,17.94,886,792.6,2197,1966
"2023-08-20 08:35:00",123092,12.49,17.98,885,791.5,2194,1964
"2023-08-20 08:36:00",123093,12.49,18.02,884,793.5,2192,1969
"2023-08-20 08:37:00",123094,12.48,18.07,884,793.5,2192,1969
"2023-08-20 08:38:00",123095,12.47,18.11,884,792.6,2192,1966
"2023-08-20 08:39:00",123096,12.49,18.16,883,790.5,2189,1961
"2023-08-20 08:40:00",123097,12.49,18.2,880,789.5,2182,1959
"2023-08-20 08:41:00",123098,12.48,18.24,881,786.5,2184,1951
"2023-08-20 08:42:00",123099,12.48,18.29,881,785.5,2184,1951
"2023-08-20 08:43:00",123100,12.48,18.33,878,788.5,2177,1956
"2023-08-20 08:44:00",123101,12.49,18.38,877,786.5,2174,1951
"2023-08-20 08:45:00",123102,12.47,18.42,877,783.5,2174,1944
"2023-08-20 08:46:00",123103,12.47,18.47,875,780.4,2169,1936
"2023-08-20 08:47:00",123104,12.49,18.52,877,781.5,2174,1939
"2023-08-20 08:48:00",123105,12.5,18.56,872,782.5,2162,1941
"2023-08-20 08:49:00",123106,12.49,18.61,874,784.5,2167,1946
"2023-08-20 08:50:00",123107,12.5,18.65,873,772.4,2164,1919
"2023-08-20 08:51:00",123108,12.48,18.7,873,773.4,2164,1919
"2023-08-20 08:52:00",123109,12.48,18.74,863,771.4,2139,1914
"2023-08-20 08:53:00",123110,12.5,18.79,864,771.4,2142,1914
"2023-08-20 08:54:00",123111,12.5,18.83,865,768.4,2144,1906
"2023-08-20 08:55:00",123112,12.5,18.88,862,767.4,2137,1904
"2023-08-20 08:56:00",123113,12.49,18.93,863,766.4,2139,1901
"2023-08-20 08:57:00",123114,12.49,18.97,864,765.3,2142,1899
"2023-08-20 08:58:00",123115,12.5,19.02,860,763.4,2132,1894
"2023-08-20 08:59:00",123116,12.49,19.06,860,759.3,2132,1884
"2023-08-20 09:00:00",123117,12.5,19.11,858,757.3,2127,1879
"2023-08-20 09:01:00",123118,12.5,19.16,858,755.3,2127,1874
"2023-08-20 09:02:00",123119,12.49,19.2,857,755.3,2125,1874
"2023-08-20 09:03:00",123120,12.5,19.25,857,757.3,2125,1879
"2023-08-20 09:04:00",123121,12.49,19.3,858,757.3,2127,1879
"2023-08-20 09:05:00",123122,12.5,19.34,856,756.3,2122,1876
"2023-08-20 09:06:00",123123,12.5,19.39,855,754.3,2120,1871
"2023-08-20 09:07:00",123124,12.49,19.44,851,755.3,2110,1874
"2023-08-20 09:08:00",123125,12.5,19.48,850,751.3,2107,1864
"2023-08-20 09:09:00",123126,12.5,19.53,850,754.3,2107,1871
"2023-08-20 09:10:00",123127,12.49,19.58,852,751.3,2112,1864
"2023-08-20 09:11:00",123128,12.49,19.63,849,750.3,2105,1861
"2023-08-20 09:12:00",123129,12.5,19.68,852,747.3,2112,1854
"2023-08-20 09:13:00",123130,12.5,19.72,852,746.2,2112,1851
"2023-08-20 09:14:00",123131,12.5,19.77,848,746.2,2102,1851
"2023-08-20 09:15:00",123132,12.49,19.82,846,745.2,2097,1849
"2023-08-20 09:16:00",123133,12.5,19.87,842,746.2,2087,1851
"2023-08-20 09:17:00",123134,12.5,19.92,844,740.2,2092,1836
"2023-08-20 09:18:00",123135,12.5,19.97,838,742.2,2077,1841
"2023-08-20 09:19:00",123136,12.49,20.02,839,742.2,2080,1841
"2023-08-20 09:20:00",123137,12.5,20.07,839,741.2,2080,1839
"2023-08-20 09:21:00",123138,12.5,20.12,839,740.2,2080,1836
"2023-08-20 09:22:00",123139,12.5,20.17,837,738.2,2075,1831
"2023-08-20 09:23:00",123140,12.49,20.22,837,739.2,2075,1834
"2023-08-20 09:24:00",123141,12.48,20.27,836,729.2,2072,1809
"2023-08-20 09:25:00",123142,12.5,20.32,833,728.1,2065,1806
"2023-08-20 09:26:00",123143,12.5,20.37,832,728.1,2062,1806
"2023-08-20 09:27:00",123144,12.5,20.42,833,727.1,2065,1804
"2023-08-20 09:28:00",123145,12.5,20.48,832,729.1,2062,1809
"2023-08-20 09:29:00",123146,12.5,20.53,828,728.1,2052,1806
"2023-08-20 09:30:00",123147,12.49,20.58,826,725.1,2047,1799
"2023-08-20 09:31:00",123148,12.49,20.63,827,722.1,2050,1791
"2023-08-20 09:32:00",123149,12.5,20.69,826,722.1,2047,1791
"2023-08-20 09:33:00",123150,12.5,20.74,827,715,2050,1774
"2023-08-20 09:34:00",123151,12.49,20.79,826,719.1,2047,1784
"2023-08-20 09:35:00",123152,12.48,20.85,827,718.1,2050,1781
"2023-08-20 09:36:00",123153,12.5,20.9,822,717,2037,1779
"2023-08-20 09:37:00",123154,12.5,20.96,824,714.1,2042,1772
"2023-08-20 09:38:00",123155,12.49,21.01,824,708,2042,1756
"2023-08-20 09:39:00",123156,12.5,21.06,819,707,2030,1754
"2023-08-20 09:40:00",123157,12.5,21.12,821,706,2035,1751
"2023-08-20 09:41:00",123158,12.5,21.17,820,706,2032,1752
"2023-08-20 09:42:00",123159,12.5,21.23,819,707,2030,1754
"2023-08-20 09:43:00",123160,12.49,21.28,817,704.9,2025,1749
"2023-08-20 09:44:00",123161,12.49,21.34,817,704,2025,1747
"2023-08-20 09:45:00",123162,12.5,21.4,817,700.9,2025,1739
"2023-08-20 09:46:00",123163,12.49,21.45,814,699.9,2017,1736
"2023-08-20 09:47:00",123164,12.5,21.51,814,694.9,2017,1724
"2023-08-20 09:48:00",123165,12.5,21.57,812,693.9,2012,1721
"2023-08-20 09:49:00",123166,12.5,21.62,811,692.9,2010,1719
"2023-08-20 09:50:00",123167,12.5,21.68,811,691.9,2010,1716
"2023-08-20 09:51:00",123168,12.51,21.74,812,689.8,2012,1711
"2023-08-20 09:52:00",123169,12.51,21.79,811,683.8,2010,1697
"2023-08-20 09:53:00",123170,12.5,21.85,802,684.9,1988,1699
"2023-08-20 09:54:00",123171,12.51,21.91,804,683.8,1992,1697
"2023-08-20 09:55:00",123172,12.51,21.97,804,679.8,1992,1687
"2023-08-20 09:56:00",123173,12.5,22.03,806,676.8,1998,1679
"2023-08-20 09:57:00",123174,12.51,22.08,805,676.8,1995,1679
"2023-08-20 09:58:00",123175,12.51,22.14,803,675.8,1990,1677
"2023-08-20 09:59:00",123176,12.51,22.2,801,671.7,1985,1666
"2023-08-20 10:00:00",123177,12.51,22.26,798.9,671.7,1980,1666
"2023-08-20 10:01:00",123178,12.51,22.32,798.9,666.7,1980,1654
"2023-08-20 10:02:00",123179,12.5,22.38,797.9,667.7,1978,1657
"2023-08-20 10:03:00",123180,12.5,22.44,796.9,667.7,1975,1656
"2023-08-20 10:04:00",123181,12.5,22.5,794.9,665.7,1970,1652
"2023-08-20 10:05:00",123182,12.5,22.56,793.9,664.7,1968,1649
"2023-08-20 10:06:00",123183,12.5,22.62,792.9,665.7,1965,1652
"2023-08-20 10:07:00",123184,12.5,22.68,791.9,665.7,1963,1652
"2023-08-20 10:08:00",123185,12.5,22.75,791.9,663.7,1963,1647
"2023-08-20 10:09:00",123186,12.5,22.81,787.9,656.6,1953,1629
"2023-08-20 10:10:00",123187,12.5,22.87,784.8,658.6,1945,1634
"2023-08-20 10:11:00",123188,12.49,22.93,784.8,656.6,1945,1629
"2023-08-20 10:12:00",123189,12.5,22.99,786.8,651.5,1950,1616
"2023-08-20 10:13:00",123190,12.5,23.05,785.8,645.5,1948,1601
"2023-08-20 10:14:00",123191,12.5,23.12,784.8,648.5,1945,1609
"2023-08-20 10:15:00",123192,12.5,23.18,785.8,650.6,1948,1614
"2023-08-20 10:16:00",123193,12.49,23.24,782.8,648.5,1940,1609
"2023-08-20 10:17:00",123194,12.5,23.3,781.8,641.7,1938,1591
"2023-08-20 10:18:00",123195,12.5,23.36,781.8,639.5,1938,1586
"2023-08-20 10:19:00",123196,12.5,23.42,781.8,638.5,1938,1584
"2023-08-20 10:20:00",123197,12.5,23.48,779.8,636.4,1933,1579
"2023-08-20 10:21:00",123198,12.49,23.54,780.8,630.4,1935,1564
"2023-08-20 10:22:00",123199,12.5,23.6,780.8,627.4,1935,1556
"2023-08-20 10:23:00",123200,12.5,23.66,777.7,626.3,1928,1554
"2023-08-20 10:24:00",123201,12.5,23.71,777.8,625.4,1928,1551
"2023-08-20 10:25:00",123202,12.5,23.77,774.7,623.4,1920,1547
"2023-08-20 10:26:00",123203,12.5,23.82,772.7,620.3,1915,1539
"2023-08-20 10:27:00",123204,12.5,23.88,772.7,620.3,1915,1536
"2023-08-20 10:28:00",123205,12.49,23.93,767.7,619.3,1903,1537
"2023-08-20 10:29:00",123206,12.5,23.98,767.7,610.2,1903,1514
"2023-08-20 10:30:00",123207,12.51,24.03,767.7,610.2,1903,1514
"2023-08-20 10:31:00",123208,12.51,24.08,767.7,611.2,1903,1516
"2023-08-20 10:32:00",123209,12.51,24.13,763.7,611.3,1893,1516
"2023-08-20 10:33:00",123210,12.51,24.17,762.6,611.2,1890,1516
"2023-08-20 10:34:00",123211,12.51,24.22,760.6,609.3,1885,1512
"2023-08-20 10:35:00",123212,12.49,24.27,760.6,610.2,1885,1514
"2023-08-20 10:36:00",123213,12.51,24.31,759.6,605.2,1883,1501
"2023-08-20 10:37:00",123214,12.51,24.35,755.6,605.2,1873,1501
"2023-08-20 10:38:00",123215,12.51,24.4,755.6,603.2,1873,1496
"2023-08-20 10:39:00",123216,12.5,24.44,755.6,604.2,1873,1499
